network,variant,signal_date,horizon,n_stocks,excluded,pearson_ic,spearman_ic
W-corr,alpha_0.20,2025-05-06,5,99,False,-0.2025371807701134,-0.1703772418058132
W-corr,alpha_0.20,2025-05-06,20,99,False,-0.3058295351910922,-0.2867408781694496
W-corr,alpha_0.20,2025-05-13,5,99,False,0.29553572032504904,0.18430426716141002
W-corr,alpha_0.20,2025-05-13,20,99,False,0.3529650100286446,0.2856771799628942
W-corr,alpha_0.60,2025-04-02,5,99,False,-0.03276557358969776,-0.008336425479282622
W-corr,alpha_0.60,2025-04-02,20,99,False,-0.0032768092299685367,0.047928262213976495
W-corr,alpha_0.60,2025-04-10,5,99,False,0.20894857399945188,0.22962275819418676
W-corr,alpha_0.60,2025-04-10,20,99,False,-0.3730404576466106,-0.3986023500309215
W-corr,alpha_0.60,2025-04-17,5,99,False,-0.0898253637150612,-0.027025355596784165
W-corr,alpha_0.60,2025-04-17,20,99,False,-0.3420753347818891,-0.2321830550401979
W-corr,alpha_0.60,2025-04-24,5,99,False,0.1859751573954719,0.2373160173160173
W-corr,alpha_0.60,2025-04-24,20,99,False,-0.22677460051967882,-0.18332714904143477
W-corr,alpha_0.60,2025-05-06,5,99,False,-0.2605029259610978,-0.2179468150896722
W-corr,alpha_0.60,2025-05-06,20,99,False,-0.38673326217054804,-0.3584539270253555
W-corr,alpha_0.60,2025-05-13,5,99,False,0.29637701345221906,0.2232529375386518
W-corr,alpha_0.60,2025-05-13,20,99,False,0.37545688490919443,0.31914656771799627
W-corr,alpha_0.75,2025-04-02,5,99,False,-0.03610408910105697,-0.013172541743970315
W-corr,alpha_0.75,2025-04-02,20,99,False,-0.025735803902749013,0.05633889919604205
W-corr,alpha_0.75,2025-04-10,5,99,False,0.17833702244564267,0.21264069264069263
W-corr,alpha_0.75,2025-04-10,20,99,False,-0.39213644749805754,-0.41437229437229434
W-corr,alpha_0.75,2025-04-17,5,99,False,-0.08068377867656196,-0.00035868893011750154
W-corr,alpha_0.75,2025-04-17,20,99,False,-0.3656137973706295,-0.24792826221397649
W-corr,alpha_0.75,2025-04-24,5,99,False,0.21597527600289765,0.26862090290661716
W-corr,alpha_0.75,2025-04-24,20,99,False,-0.2592315709341549,-0.2101669758812616
W-corr,alpha_0.75,2025-05-06,5,99,False,-0.30183327855937875,-0.283426097711812
W-corr,alpha_0.75,2025-05-06,20,99,False,-0.4429807465552587,-0.4388991960420532
W-corr,alpha_0.75,2025-05-13,5,99,False,0.2865787355990194,0.2673469387755102
W-corr,alpha_0.75,2025-05-13,20,99,False,0.38471547951256685,0.3576252319109462
W-corr,b0_alpha_0.40,2025-04-02,5,99,False,-0.028753447661147943,-0.0036858379715522566
W-corr,b0_alpha_0.40,2025-04-02,20,99,False,0.012383566797937371,0.047816944959802106
W-corr,b0_alpha_0.40,2025-04-10,5,99,False,0.22966312481405513,0.24552875695732837
