network,variant,horizon,metric,block_trading_days,is_sensitivity,point_mean,ci_low,ci_high,bootstrap_std,n_observations,block_length_signal_dates,reps,seed
W-corr,gate_V3,20,pearson_ic,10,False,-0.13946916073442736,-0.2915448962373626,0.03885844373074163,0.09961386918784933,6,2,200,42
W-corr,gate_V3,20,spearman_ic,10,False,-0.1230096887239744,-0.2595737476808905,0.05008601319315607,0.08671816701794935,6,2,200,42
W-corr,gate_V3,20,pearson_ic,40,False,-0.13946916073442736,-0.1394691607344274,-0.13946916073442736,2.3610487065728412e-17,6,6,200,42
W-corr,gate_V3,20,spearman_ic,40,False,-0.1230096887239744,-0.12300968872397446,-0.1230096887239744,1.8483365744108935e-17,6,6,200,42
W-corr,gate_V3,20,pearson_ic,5,True,-0.13946916073442736,-0.3346356706656866,0.11706233300524149,0.11447665377825963,6,1,200,42
W-corr,gate_V3,20,spearman_ic,5,True,-0.1230096887239744,-0.31135111317254166,0.09149737167594316,0.10321813539856015,6,1,200,42
W-corr,gate_V3,20,pearson_ic,20,True,-0.13946916073442736,-0.2603657002929728,-0.040003578500984516,0.06253034844433411,6,4,200,42
W-corr,gate_V3,20,spearman_ic,20,True,-0.1230096887239744,-0.2262614022881878,-0.033209647495361774,0.054631506361253544,6,4,200,42
W-ind,alpha_0.00,5,pearson_ic,10,False,0.06081348789712523,0.006783456703303825,0.11484351909094664,0.02922462060655586,6,2,200,42
W-ind,alpha_0.00,5,spearman_ic,10,False,0.07042671614100184,0.01908570397856113,0.11262291280148427,0.025811784942593577,6,2,200,42
W-ind,alpha_0.00,5,pearson_ic,40,False,0.06081348789712523,0.06081348789712523,0.060813487897125235,1.1764181691816808e-17,6,6,200,42
W-ind,alpha_0.00,5,spearman_ic,40,False,0.07042671614100184,0.07042671614100184,0.07042671614100185,2.1798893553293145e-17,6,6,200,42
W-ind,alpha_0.00,5,pearson_ic,5,True,0.06081348789712523,-0.08563504451213151,0.21787165486165497,0.07670728547714152,6,1,200,42
W-ind,alpha_0.00,5,spearman_ic,5,True,0.07042671614100184,-0.054378478664192965,0.19690579262007835,0.06324183149759938,6,1,200,42
W-ind,alpha_0.00,5,pearson_ic,20,True,0.06081348789712523,0.02943935219264035,0.09354920112913398,0.01751953850980882,6,4,200,42
W-ind,alpha_0.00,5,spearman_ic,20,True,0.07042671614100184,0.03858688930117501,0.09887372448979592,0.015691186377841785,6,4,200,42
W-ind,alpha_0.00,20,pearson_ic,10,False,-0.11977132256087486,-0.26374255474212305,0.04870091255577951,0.09478278204850672,6,2,200,42
W-ind,alpha_0.00,20,spearman_ic,10,False,-0.10989692846835704,-0.24626144094001234,0.05160874046588335,0.08285148781511519,6,2,200,42
W-ind,alpha_0.00,20,pearson_ic,40,False,-0.11977132256087486,-0.11977132256087486,-0.11977132256087486,4.173783877823457e-17,6,6,200,42
W-ind,alpha_0.00,20,spearman_ic,40,False,-0.10989692846835704,-0.10989692846835704,-0.10989692846835702,1.6313984732200077e-17,6,6,200,42
W-ind,alpha_0.00,20,pearson_ic,5,True,-0.11977132256087486,-0.3007149787308125,0.12115435584748652,0.10675923083556153,6,1,200,42
W-ind,alpha_0.00,20,spearman_ic,5,True,-0.10989692846835704,-0.2843936817151102,0.08894197072768507,0.09656371808476968,6,1,200,42
W-ind,alpha_0.00,20,pearson_ic,20,True,-0.11977132256087486,-0.23465324802128087,-0.020814971388831024,0.05955184293472017,6,4,200,42
W-ind,alpha_0.00,20,spearman_ic,20,True,-0.10989692846835704,-0.20837646876932575,-0.01919294990723562,0.05226021335012482,6,4,200,42
W-ind,alpha_0.05,5,pearson_ic,10,False,0.06081294722693644,0.006783594448650052,0.11484230000522283,0.029224365959101974,6,2,200,42
