network,variant,signal_date,horizon,n_stocks,excluded,pearson_ic,spearman_ic
W-ind,alpha_0.20,2025-12-25,5,96,False,0.19801436059935207,0.14450623982637004
W-ind,alpha_0.20,2025-12-25,20,96,False,0.17123051970180644,0.07083559413998915
W-ind,alpha_0.20,2026-01-05,5,97,False,0.29803298018949453,0.23370765832106036
W-ind,alpha_0.20,2026-01-05,20,97,False,0.2659654884521879,0.04748316852514201
W-ind,alpha_0.20,2026-01-12,5,97,False,0.04426678482024581,0.0032084998948032815
W-ind,alpha_0.20,2026-01-12,20,97,False,0.005390994050882928,0.04341994529770671
W-ind,alpha_0.20,2026-01-19,5,98,False,0.015927061891742183,-0.0662739322533137
W-ind,alpha_0.20,2026-01-19,20,98,False,0.14998106714391923,-0.06487130934848165
W-ind,alpha_0.20,2026-01-26,5,98,False,0.06650616123084138,-0.05539722918220708
W-ind,alpha_0.20,2026-01-26,20,98,False,0.2640904917952995,0.047529789797831026
W-ind,alpha_0.20,2026-02-02,5,98,False,0.15590598739361639,0.14971724397350317
W-ind,alpha_0.20,2026-02-02,20,98,False,0.11596303857448079,0.14121224872329438
W-ind,alpha_0.20,2026-02-09,5,98,False,0.18583579024425712,0.22308717301353528
W-ind,alpha_0.20,2026-02-09,20,98,False,0.044372678092594514,-0.08963397917742542
W-ind,alpha_0.20,2026-02-24,5,98,False,0.26051603073507046,0.019885367455323266
W-ind,alpha_0.20,2026-02-24,20,98,False,0.22535939279668157,0.10600641381201026
W-ind,alpha_0.20,2026-03-03,5,98,False,0.025966726462184987,0.18359696268385517
W-ind,alpha_0.20,2026-03-03,20,98,False,-0.11609957833422709,-0.2340148805539085
W-ind,alpha_0.20,2026-03-10,5,98,False,-0.3056498675382509,-0.25646959814853776
W-ind,alpha_0.20,2026-03-10,20,98,False,0.010796880955134812,-0.03757116717352358
W-ind,alpha_0.20,2026-03-17,5,98,False,-0.22181998015688673,-0.277037150380302
W-ind,alpha_0.20,2026-03-17,20,98,False,-0.0554233624702997,0.07716338644173694
W-ind,alpha_0.20,2026-03-24,5,98,False,-0.12799065752683564,-0.0773163998495368
W-ind,alpha_0.20,2026-03-24,20,98,False,0.153210116406288,0.21330706603166097
W-ind,alpha_0.20,2026-03-31,5,98,False,0.29418610902747316,0.28512135875906125
W-ind,alpha_0.20,2026-03-31,20,98,False,0.004765958837566602,0.03563299734139203
W-ind,alpha_0.20,2026-04-08,5,98,False,-0.04687128676998306,0.0664651990130635
W-ind,alpha_0.20,2026-04-08,20,97,False,0.19400272089160633,0.2784557121817799
W-ind,alpha_0.20,2026-04-15,5,98,False,0.08056234225450619,0.13996263922626218
W-ind,alpha_0.20,2026-04-15,20,97,False,0.2201150338300742,0.23771828318956445
W-ind,alpha_0.20,2026-04-22,5,98,False,-0.341665783275705,-0.1823346020695063
W-ind,alpha_0.20,2026-04-22,20,97,False,-0.14817181199567225,-0.19194456132968646
W-ind,alpha_0.20,2026-04-29,5,97,False,0.238224504768553,0.23055175678518827
W-ind,alpha_0.20,2026-04-29,20,97,False,0.10747309129387696,0.13549337260677466
W-ind,alpha_0.20,2026-05-11,5,98,False,0.13288918330980784,0.1542566417382323
W-ind,alpha_0.20,2026-05-11,20,98,False,0.09262115269878178,0.12450828503847648
W-ind,alpha_0.20,2026-05-18,5,98,False,-0.05684227510439518,-0.14437452581782478
W-ind,alpha_0.20,2026-05-18,20,98,False,-0.005744528089612737,0.010730065221965073
W-ind,alpha_0.20,2026-05-25,5,98,False,0.16795901651822237,0.06489681158311496
W-ind,alpha_0.20,2026-05-25,20,98,False,-0.03022782388229401,0.0737843403528234
W-ind,alpha_0.20,2026-06-01,5,98,False,-0.04260703214227358,-0.02617166829243412
W-ind,alpha_0.20,2026-06-01,20,98,False,0.023062373689296242,0.13016978112707125
W-ind,alpha_0.20,2026-06-08,5,98,False,-0.17852827428247517,-0.23198745290056036
W-ind,alpha_0.20,2026-06-08,20,98,False,0.013014824556749694,-0.06698799482304636
W-ind,alpha_0.20,2026-06-15,5,98,False,0.15751202242603887,0.05065381354041147
W-ind,alpha_0.20,2026-06-15,20,98,False,0.19024070768254528,0.11660259230215045
W-ind,alpha_0.20,2026-06-23,5,98,False,-0.2546244192087885,-0.3410095059579596
W-ind,alpha_0.20,2026-06-23,20,98,False,0.016487070443290074,0.00867713533398364
W-ind,alpha_0.20,2026-06-30,5,98,False,0.21254819068439346,0.1788662981593762
W-ind,alpha_0.20,2026-06-30,20,98,False,0.2677912142852667,0.19484344815714477
W-ind,alpha_0.20,2026-07-07,5,98,False,0.07877214782228996,0.027230011029716474
W-ind,alpha_0.20,2026-07-07,20,98,False,0.2523506640027874,0.15683236743619658
W-ind,alpha_0.20,2026-07-14,5,98,False,-0.16292717831530906,-0.23762344675452182
W-ind,alpha_0.20,2026-07-14,20,98,False,-0.11486418339736192,-0.09579276884136971
W-ind,alpha_0.20,2026-07-21,5,98,False,-0.1739835344758152,-0.10394073280671218
W-ind,alpha_0.20,2026-07-21,20,98,False,0.13838010239989829,0.10526684900764427
W-ind,alpha_0.20,2026-07-28,5,98,False,-0.18810751326839767,-0.24527411714451475
W-ind,alpha_0.20,2026-07-28,20,98,False,0.0023032744003460962,0.011099847624148066
W-ind,alpha_0.20,2026-08-04,5,98,False,0.2341113113288464,0.16452129117813946
W-ind,alpha_0.20,2026-08-04,20,0,True,,
W-ind,alpha_0.20,2026-08-11,5,98,False,0.2851541086433259,0.3239740132229086
W-ind,alpha_0.20,2026-08-11,20,0,True,,
W-ind,alpha_0.20,2026-08-18,5,98,False,-0.24196726609621,-0.19191069117431414
W-ind,alpha_0.20,2026-08-18,20,0,True,,
W-ind,alpha_0.20,2026-08-25,5,0,True,,
W-ind,alpha_0.20,2026-08-25,20,0,True,,
W-ind,alpha_0.60,2025-04-02,5,99,False,-0.02444342096572744,0.007359307359307359
W-ind,alpha_0.60,2025-04-02,20,99,False,0.02526751041100858,0.05459492888064316
W-ind,alpha_0.60,2025-04-10,5,99,False,0.24789527254848356,0.2608534322820037
W-ind,alpha_0.60,2025-04-10,20,99,False,-0.3333501920260725,-0.3658256029684601
W-ind,alpha_0.60,2025-04-17,5,99,False,-0.09807159031318978,-0.05762523191094619
W-ind,alpha_0.60,2025-04-17,20,99,False,-0.30204019318863795,-0.21678416821273963
W-ind,alpha_0.60,2025-04-24,5,99,False,0.13395208733436748,0.19564625850340137
W-ind,alpha_0.60,2025-04-24,20,99,False,-0.16885791106077172,-0.13918367346938776
W-ind,alpha_0.60,2025-05-06,5,99,False,-0.18850141898127662,-0.15729128014842303
W-ind,alpha_0.60,2025-05-06,20,99,False,-0.2860800929729704,-0.2699072356215213
W-ind,alpha_0.60,2025-05-13,5,99,False,0.29395467237261735,0.17361781076066787
W-ind,alpha_0.60,2025-05-13,20,99,False,0.3464785026607403,0.2777241805813234
W-ind,alpha_0.60,2025-05-20,5,99,False,0.041311042266312874,0.07470624613481756
W-ind,alpha_0.60,2025-05-20,20,99,False,-0.14346315348527816,-0.11022881880024737
W-ind,alpha_0.60,2025-05-27,5,99,False,-0.20842684710849155,-0.21179962894248608
W-ind,alpha_0.60,2025-05-27,20,99,False,-0.3625314537644165,-0.378169449598021
W-ind,alpha_0.60,2025-06-04,5,99,False,-0.08156346591057832,-0.025627705627705628
W-ind,alpha_0.60,2025-06-04,20,99,False,0.04031721107700921,0.07192331478045763
W-ind,alpha_0.60,2025-06-11,5,99,False,0.008112903009669926,-0.07789734075448361
W-ind,alpha_0.60,2025-06-11,20,99,False,0.012157102994768845,0.0613234384662956
W-ind,alpha_0.60,2025-06-18,5,99,False,-0.29856346083983315,-0.28338899196042056
W-ind,alpha_0.60,2025-06-18,20,99,False,-0.16170558771571758,-0.2109461966604824
W-ind,alpha_0.60,2025-06-25,5,99,False,-0.061432908820079936,-0.0025602968460111315
W-ind,alpha_0.60,2025-06-25,20,99,False,-0.15114684069202403,-0.1305256648113791
W-ind,alpha_0.60,2025-07-02,5,99,False,-0.10264628320890279,0.0016821273964131107
W-ind,alpha_0.60,2025-07-02,20,99,False,-0.1969813683384244,-0.08938775510204082
W-ind,alpha_0.60,2025-07-09,5,99,False,-0.15058924853791938,-0.04672850958565244
W-ind,alpha_0.60,2025-07-09,20,99,False,-0.04144145786399107,0.0354978354978355
W-ind,alpha_0.60,2025-07-16,5,99,False,-0.13805477371303487,-0.08941249226963513
W-ind,alpha_0.60,2025-07-16,20,97,False,0.21381824991529,-0.08338154849568694
W-ind,alpha_0.60,2025-07-23,5,99,False,0.15001357027488024,0.039406307977736546
W-ind,alpha_0.60,2025-07-23,20,97,False,0.14097362452824996,-0.060737954975804746
W-ind,alpha_0.60,2025-07-30,5,99,False,0.14819761643589302,0.062708719851577
W-ind,alpha_0.60,2025-07-30,20,97,False,0.10571930086619684,-0.09710972017673047
W-ind,alpha_0.60,2025-08-06,5,97,False,-0.013010406605764543,-0.18344992636229748
W-ind,alpha_0.60,2025-08-06,20,94,False,0.040728991927205686,0.05016074847379258
W-ind,alpha_0.60,2025-08-13,5,97,False,0.2311607763584669,0.37726172943404157
W-ind,alpha_0.60,2025-08-13,20,94,False,0.06838334008294478,0.19903189683199077
W-ind,alpha_0.60,2025-08-20,5,98,False,0.13547924304669295,0.04026165292733775
W-ind,alpha_0.60,2025-08-20,20,95,False,-0.06636703678186816,-0.04850223964165734
W-ind,alpha_0.60,2025-08-27,5,95,False,0.08467447391814135,0.04326707726763718
W-ind,alpha_0.60,2025-08-27,20,95,False,0.060694586408363164,0.05512318029115342
W-ind,alpha_0.60,2025-09-03,5,96,False,-0.02512377608102695,0.03555344546934346
W-ind,alpha_0.60,2025-09-03,20,94,False,0.00155570113909246,0.07800455152981975
W-ind,alpha_0.60,2025-09-10,5,97,False,-0.009108040360386323,-0.019882179675994108
W-ind,alpha_0.60,2025-09-10,20,95,False,0.10229975975784282,0.130025195968645
W-ind,alpha_0.60,2025-09-17,5,98,False,0.1577018259929913,-0.018776020248774297
W-ind,alpha_0.60,2025-09-17,20,96,False,0.27415800743599844,0.1816603364080304
W-ind,alpha_0.60,2025-09-24,5,96,False,0.09681629374265441,0.1622897449810092
W-ind,alpha_0.60,2025-09-24,20,96,False,0.09710477152601492,0.03469886055344547
W-ind,alpha_0.60,2025-10-09,5,96,False,-0.09182725230183664,-0.10633478024959306
W-ind,alpha_0.60,2025-10-09,20,96,False,-0.3876634220558375,-0.2633071079761259
W-ind,alpha_0.60,2025-10-16,5,97,False,0.11910258750964554,0.20501525352409006
W-ind,alpha_0.60,2025-10-16,20,97,False,0.3866000851481234,0.3978145381864085
W-ind,alpha_0.60,2025-10-23,5,98,False,-0.09013306715674593,0.05831723504772105
W-ind,alpha_0.60,2025-10-23,20,98,False,-0.13002903101915378,-0.10535610682886087
W-ind,alpha_0.60,2025-10-30,5,98,False,-0.18093714358777652,-0.1705908230208672
W-ind,alpha_0.60,2025-10-30,20,97,False,-0.030141126731511734,-0.14745949926362298
W-ind,alpha_0.60,2025-11-06,5,98,False,-0.3393993869634794,-0.3416470618237923
W-ind,alpha_0.60,2025-11-06,20,97,False,0.0987705026864137,-0.11847780349253101
W-ind,alpha_0.60,2025-11-13,5,98,False,-0.020606034938838426,0.003385421647571868
W-ind,alpha_0.60,2025-11-13,20,97,False,-0.06573656710193353,-0.08267147065011571
W-ind,alpha_0.60,2025-11-20,5,97,False,0.1138411539016819,0.056083000210393426
W-ind,alpha_0.60,2025-11-20,20,97,False,0.10647728031418728,0.07286187670944666
W-ind,alpha_0.60,2025-11-27,5,97,False,0.02751323435136054,0.06315747948664001
W-ind,alpha_0.60,2025-11-27,20,96,False,0.029361535095886244,0.031009224091155727
W-ind,alpha_0.60,2025-12-04,5,97,False,-0.12113448510173587,0.024879023774458234
W-ind,alpha_0.60,2025-12-04,20,95,False,-0.08313229804818394,0.018770996640537514
W-ind,alpha_0.60,2025-12-11,5,98,False,-0.1518466857971256,-0.14281888950519286
W-ind,alpha_0.60,2025-12-11,20,96,False,-0.13788950294476865,-0.12135105805751491
W-ind,alpha_0.60,2025-12-18,5,97,False,0.17663423075900445,0.1331264464548706
W-ind,alpha_0.60,2025-12-18,20,96,False,0.0754989919890195,0.015138361367335864
W-ind,alpha_0.60,2025-12-25,5,96,False,0.19803606097618393,0.14450623982637004
W-ind,alpha_0.60,2025-12-25,20,96,False,0.1712359208977019,0.07083559413998915
W-ind,alpha_0.60,2026-01-05,5,97,False,0.2980538616592298,0.23370765832106036
W-ind,alpha_0.60,2026-01-05,20,97,False,0.26603437943283037,0.04748316852514201
W-ind,alpha_0.60,2026-01-12,5,97,False,0.0443371915719934,0.0032084998948032815
W-ind,alpha_0.60,2026-01-12,20,97,False,0.005426057136216014,0.04341994529770671
W-ind,alpha_0.60,2026-01-19,5,98,False,0.015887758141760588,-0.0662739322533137
W-ind,alpha_0.60,2026-01-19,20,98,False,0.14995631118821845,-0.06487130934848165
W-ind,alpha_0.60,2026-01-26,5,98,False,0.06642526904481355,-0.05409661521590829
W-ind,alpha_0.60,2026-01-26,20,98,False,0.2639770670924322,0.04909817722777957
W-ind,alpha_0.60,2026-02-02,5,98,False,0.15589314228533305,0.14971724397350317
W-ind,alpha_0.60,2026-02-02,20,98,False,0.11590359921994002,0.14121224872329438
W-ind,alpha_0.60,2026-02-09,5,98,False,0.18577102691187317,0.22308717301353528
W-ind,alpha_0.60,2026-02-09,20,98,False,0.04441918654506687,-0.08963397917742542
W-ind,alpha_0.60,2026-02-24,5,98,False,0.26036823797940173,0.019898118572639928
W-ind,alpha_0.60,2026-02-24,20,98,False,0.22526357376516895,0.10605741828127688
W-ind,alpha_0.60,2026-03-03,5,98,False,0.026074046145586487,0.18359696268385517
W-ind,alpha_0.60,2026-03-03,20,98,False,-0.11605701659001011,-0.2340148805539085
W-ind,alpha_0.60,2026-03-10,5,98,False,-0.30565968154979145,-0.2563675892100045
W-ind,alpha_0.60,2026-03-10,20,98,False,0.010760381360435828,-0.03862950991080593
W-ind,alpha_0.60,2026-03-17,5,98,False,-0.22186769767677703,-0.2767693769166523
W-ind,alpha_0.60,2026-03-17,20,98,False,-0.05550543305617218,0.07711238197247032
W-ind,alpha_0.60,2026-03-24,5,98,False,-0.12792623160884134,-0.07704862638588705
W-ind,alpha_0.60,2026-03-24,20,98,False,0.1533091518061259,0.2129117813948447
W-ind,alpha_0.60,2026-03-31,5,98,False,0.2941572674802681,0.28512135875906125
W-ind,alpha_0.60,2026-03-31,20,98,False,0.004774331746224072,0.03563299734139203
W-ind,alpha_0.60,2026-04-08,5,98,False,-0.04684499348898863,0.0664651990130635
W-ind,alpha_0.60,2026-04-08,20,97,False,0.1941008678685399,0.2784557121817799
W-ind,alpha_0.60,2026-04-15,5,98,False,0.08060077546539703,0.13996263922626218
W-ind,alpha_0.60,2026-04-15,20,97,False,0.22020533239241186,0.23771828318956445
W-ind,alpha_0.60,2026-04-22,5,98,False,-0.341730579142404,-0.1823346020695063
W-ind,alpha_0.60,2026-04-22,20,97,False,-0.14819785056896734,-0.19194456132968646
W-ind,alpha_0.60,2026-04-29,5,97,False,0.23828951025292214,0.23055175678518827
W-ind,alpha_0.60,2026-04-29,20,97,False,0.10754964216490305,0.13549337260677466
W-ind,alpha_0.60,2026-05-11,5,98,False,0.1328937140285907,0.1542566417382323
W-ind,alpha_0.60,2026-05-11,20,98,False,0.09265385308366046,0.12450828503847648
W-ind,alpha_0.60,2026-05-18,5,98,False,-0.05684428278193811,-0.14437452581782478
W-ind,alpha_0.60,2026-05-18,20,98,False,-0.0057074607196110514,0.010730065221965073
W-ind,alpha_0.60,2026-05-25,5,98,False,0.16801110150848347,0.06493506493506493
W-ind,alpha_0.60,2026-05-25,20,98,False,-0.030207026680682564,0.07386084705672333
W-ind,alpha_0.60,2026-06-01,5,98,False,-0.04262561335915112,-0.02617166829243412
W-ind,alpha_0.60,2026-06-01,20,98,False,0.023079554284719816,0.13016978112707125
W-ind,alpha_0.60,2026-06-08,5,98,False,-0.17854628376338744,-0.23184719061007716
W-ind,alpha_0.60,2026-06-08,20,98,False,0.013049775525641063,-0.06643969677843019
W-ind,alpha_0.60,2026-06-15,5,98,False,0.15755444408343552,0.050092764378478656
W-ind,alpha_0.60,2026-06-15,20,98,False,0.19037986529351233,0.11656433895020049
W-ind,alpha_0.60,2026-06-23,5,98,False,-0.2546877393284957,-0.3410095059579596
W-ind,alpha_0.60,2026-06-23,20,98,False,0.016521442086441827,0.00867713533398364
W-ind,alpha_0.60,2026-06-30,5,98,False,0.2126307828330582,0.1788662981593762
W-ind,alpha_0.60,2026-06-30,20,98,False,0.26790276406630664,0.19484344815714477
W-ind,alpha_0.60,2026-07-07,5,98,False,0.07888701282014533,0.02799507806871577
W-ind,alpha_0.60,2026-07-07,20,98,False,0.2524927894996333,0.1577887012349457
W-ind,alpha_0.60,2026-07-14,5,98,False,-0.1630253591882297,-0.23762344675452182
W-ind,alpha_0.60,2026-07-14,20,98,False,-0.11495874573645981,-0.09579276884136971
W-ind,alpha_0.60,2026-07-21,5,98,False,-0.17403705847853046,-0.10264011884041338
W-ind,alpha_0.60,2026-07-21,20,98,False,0.13841037074879814,0.10655471185662642
W-ind,alpha_0.60,2026-07-28,5,98,False,-0.1881834931457002,-0.24527411714451475
W-ind,alpha_0.60,2026-07-28,20,98,False,0.002352557544389001,0.011099847624148066
W-ind,alpha_0.60,2026-08-04,5,98,False,0.23415428165193616,0.16452129117813946
W-ind,alpha_0.60,2026-08-04,20,0,True,,
W-ind,alpha_0.60,2026-08-11,5,98,False,0.2852105147736533,0.3239740132229086
W-ind,alpha_0.60,2026-08-11,20,0,True,,
W-ind,alpha_0.60,2026-08-18,5,98,False,-0.24205012526216574,-0.19239523363234698
W-ind,alpha_0.60,2026-08-18,20,0,True,,
W-ind,alpha_0.60,2026-08-25,5,0,True,,
W-ind,alpha_0.60,2026-08-25,20,0,True,,
W-ind,alpha_0.75,2025-04-02,5,99,False,-0.024502068071493036,0.007359307359307359
W-ind,alpha_0.75,2025-04-02,20,99,False,0.025250281354531664,0.05459492888064316
W-ind,alpha_0.75,2025-04-10,5,99,False,0.24791521361235785,0.2608534322820037
W-ind,alpha_0.75,2025-04-10,20,99,False,-0.3333740746849889,-0.3658256029684601
W-ind,alpha_0.75,2025-04-17,5,99,False,-0.09811874823794417,-0.05786023500309215
W-ind,alpha_0.75,2025-04-17,20,99,False,-0.3020400414305302,-0.21706864564007416
W-ind,alpha_0.75,2025-04-24,5,99,False,0.1339331740978716,0.19578231292517007
W-ind,alpha_0.75,2025-04-24,20,99,False,-0.16877188768111118,-0.1389239332096475
W-ind,alpha_0.75,2025-05-06,5,99,False,-0.1884559588038349,-0.15729128014842303
W-ind,alpha_0.75,2025-05-06,20,99,False,-0.2860465592832851,-0.2699072356215213
W-ind,alpha_0.75,2025-05-13,5,99,False,0.2939123249426884,0.17361781076066787
W-ind,alpha_0.75,2025-05-13,20,99,False,0.34644857185673134,0.2777241805813234
W-ind,alpha_0.75,2025-05-20,5,99,False,0.04130971396186393,0.07508967223252937
W-ind,alpha_0.75,2025-05-20,20,99,False,-0.14353543915550906,-0.11076066790352504
W-ind,alpha_0.75,2025-05-27,5,99,False,-0.20842314663664538,-0.21179962894248608
W-ind,alpha_0.75,2025-05-27,20,99,False,-0.36254247768674386,-0.378169449598021
W-ind,alpha_0.75,2025-06-04,5,99,False,-0.08156615081155785,-0.025627705627705628
W-ind,alpha_0.75,2025-06-04,20,99,False,0.04032720453083014,0.07192331478045763
W-ind,alpha_0.75,2025-06-11,5,99,False,0.008118052996197408,-0.07781076066790352
W-ind,alpha_0.75,2025-06-11,20,99,False,0.012153312136299176,0.06147186147186146
W-ind,alpha_0.75,2025-06-18,5,99,False,-0.2986094957255651,-0.28338899196042056
W-ind,alpha_0.75,2025-06-18,20,99,False,-0.16172761033800864,-0.2109461966604824
W-ind,alpha_0.75,2025-06-25,5,99,False,-0.06143047234820742,-0.0025602968460111315
W-ind,alpha_0.75,2025-06-25,20,99,False,-0.15119575906652416,-0.1305256648113791
W-ind,alpha_0.75,2025-07-02,5,99,False,-0.10270099443282298,0.0010884353741496598
W-ind,alpha_0.75,2025-07-02,20,99,False,-0.1970192030222219,-0.08972170686456402
W-ind,alpha_0.75,2025-07-09,5,99,False,-0.15060832290296702,-0.04672850958565244
W-ind,alpha_0.75,2025-07-09,20,99,False,-0.04142457634008025,0.0354978354978355
W-ind,alpha_0.75,2025-07-16,5,99,False,-0.13804490419663637,-0.08832405689548546
W-ind,alpha_0.75,2025-07-16,20,97,False,0.2138909502506403,-0.08306595834209972
W-ind,alpha_0.75,2025-07-23,5,99,False,0.15005446831940816,0.039406307977736546
W-ind,alpha_0.75,2025-07-23,20,97,False,0.14101257356781816,-0.060737954975804746
W-ind,alpha_0.75,2025-07-30,5,99,False,0.14821136241708754,0.062708719851577
W-ind,alpha_0.75,2025-07-30,20,97,False,0.10578078795598507,-0.09710972017673047
W-ind,alpha_0.75,2025-08-06,5,97,False,-0.012990083320040237,-0.18344992636229748
W-ind,alpha_0.75,2025-08-06,20,94,False,0.04077721788115243,0.05016074847379258
W-ind,alpha_0.75,2025-08-13,5,97,False,0.23139660874872298,0.37594677046076164
W-ind,alpha_0.75,2025-08-13,20,94,False,0.06857899923656291,0.1979626485568761
W-ind,alpha_0.75,2025-08-20,5,98,False,0.13562697487809838,0.04032540851392103
W-ind,alpha_0.75,2025-08-20,20,95,False,-0.06639627564490128,-0.0488521836506159
W-ind,alpha_0.75,2025-08-27,5,95,False,0.08470511654997327,0.04326707726763718
W-ind,alpha_0.75,2025-08-27,20,95,False,0.060746726599679696,0.05512318029115342
W-ind,alpha_0.75,2025-09-03,5,96,False,-0.02512377608102696,0.03555344546934346
W-ind,alpha_0.75,2025-09-03,20,94,False,0.0015557011390925175,0.07800455152981975
W-ind,alpha_0.75,2025-09-10,5,97,False,-0.009138524273439455,-0.019882179675994108
W-ind,alpha_0.75,2025-09-10,20,95,False,0.10232266021252022,0.130025195968645
W-ind,alpha_0.75,2025-09-17,5,98,False,0.15784394588153644,-0.018776020248774297
W-ind,alpha_0.75,2025-09-17,20,96,False,0.2742981498136961,0.1816603364080304
W-ind,alpha_0.75,2025-09-24,5,96,False,0.0968568813084951,0.1616928920238741
W-ind,alpha_0.75,2025-09-24,20,96,False,0.09717414914786945,0.035173629951166574
W-ind,alpha_0.75,2025-10-09,5,96,False,-0.09182725230183654,-0.10633478024959306
W-ind,alpha_0.75,2025-10-09,20,96,False,-0.38766342205583737,-0.2633071079761259
W-ind,alpha_0.75,2025-10-16,5,97,False,0.1190967535332005,0.20501525352409006
W-ind,alpha_0.75,2025-10-16,20,97,False,0.38669003355712356,0.3978145381864085
W-ind,alpha_0.75,2025-10-23,5,98,False,-0.09021452107692254,0.05831723504772105
W-ind,alpha_0.75,2025-10-23,20,98,False,-0.1299857327826309,-0.10535610682886087
W-ind,alpha_0.75,2025-10-30,5,98,False,-0.18093422867275225,-0.1698257559818679
W-ind,alpha_0.75,2025-10-30,20,97,False,-0.03010892670182318,-0.14705186198190617
W-ind,alpha_0.75,2025-11-06,5,98,False,-0.33943582382098325,-0.3416470618237923
W-ind,alpha_0.75,2025-11-06,20,97,False,0.09891907164522913,-0.11847780349253101
W-ind,alpha_0.75,2025-11-13,5,98,False,-0.020559647861780005,0.003385421647571868
W-ind,alpha_0.75,2025-11-13,20,97,False,-0.06568594314608908,-0.08267147065011571
W-ind,alpha_0.75,2025-11-20,5,97,False,0.11377765567579656,0.054860088365243
W-ind,alpha_0.75,2025-11-20,20,97,False,0.10653924490796719,0.07323006522196508
W-ind,alpha_0.75,2025-11-27,5,97,False,0.027505821380094633,0.06315747948664001
W-ind,alpha_0.75,2025-11-27,20,96,False,0.029380154432562502,0.031009224091155727
W-ind,alpha_0.75,2025-12-04,5,97,False,-0.12122971541923733,0.024879023774458234
W-ind,alpha_0.75,2025-12-04,20,95,False,-0.08318255056122754,0.018770996640537514
W-ind,alpha_0.75,2025-12-11,5,98,False,-0.15181761980714822,-0.14256386715885977
W-ind,alpha_0.75,2025-12-11,20,96,False,-0.1379431365494184,-0.12106619641888226
W-ind,alpha_0.75,2025-12-18,5,97,False,0.1765750434649043,0.13245581737849776
W-ind,alpha_0.75,2025-12-18,20,96,False,0.07546776512706496,0.014989148128052089
W-ind,alpha_0.75,2025-12-25,5,96,False,0.1980636902028329,0.14450623982637004
W-ind,alpha_0.75,2025-12-25,20,96,False,0.17124278346173974,0.07083559413998915
W-ind,alpha_0.75,2026-01-05,5,97,False,0.29808043055706474,0.23370765832106036
W-ind,alpha_0.75,2026-01-05,20,97,False,0.2661221106848894,0.04748316852514201
W-ind,alpha_0.75,2026-01-12,5,97,False,0.04442689349231609,0.0032084998948032815
W-ind,alpha_0.75,2026-01-12,20,97,False,0.005470731350223514,0.04341994529770671
W-ind,alpha_0.75,2026-01-19,5,98,False,0.015837703358395832,-0.06601890990698059
W-ind,alpha_0.75,2026-01-19,20,98,False,0.1499247193104569,-0.06471829594068179
W-ind,alpha_0.75,2026-01-26,5,98,False,0.06632225321319475,-0.05359932164055875
W-ind,alpha_0.75,2026-01-26,20,98,False,0.26383254454024196,0.04918743504899616
W-ind,alpha_0.75,2026-02-02,5,98,False,0.15587672700893318,0.14920719928083698
W-ind,alpha_0.75,2026-02-02,20,98,False,0.11582789191411648,0.14098272861159458
W-ind,alpha_0.75,2026-02-09,5,98,False,0.18568851461017225,0.22278114619793554
W-ind,alpha_0.75,2026-02-09,20,98,False,0.04447836715170001,-0.08999101046229176
W-ind,alpha_0.75,2026-02-24,5,98,False,0.26017987904304113,0.019898118572639928
W-ind,alpha_0.75,2026-02-24,20,98,False,0.22514142949312457,0.10605741828127688
W-ind,alpha_0.75,2026-03-03,5,98,False,0.026210725674662167,0.18359696268385517
W-ind,alpha_0.75,2026-03-03,20,98,False,-0.1160027551633509,-0.2340148805539085
W-ind,alpha_0.75,2026-03-10,5,98,False,-0.3056720379275858,-0.2564313447965878
W-ind,alpha_0.75,2026-03-10,20,98,False,0.010713905251332296,-0.03958584370955505
W-ind,alpha_0.75,2026-03-17,5,98,False,-0.22192836246580275,-0.2767693769166523
W-ind,alpha_0.75,2026-03-17,20,98,False,-0.05560992124142407,0.07711238197247032
W-ind,alpha_0.75,2026-03-24,5,98,False,-0.12784412905143985,-0.07721439091100356
W-ind,alpha_0.75,2026-03-24,20,98,False,0.153435199553703,0.21394462189749372
W-ind,alpha_0.75,2026-03-31,5,98,False,0.29412040771218095,0.28512135875906125
W-ind,alpha_0.75,2026-03-31,20,98,False,0.004784991025148207,0.03563299734139203
W-ind,alpha_0.75,2026-04-08,5,98,False,-0.04681148533524903,0.06631218560526365
W-ind,alpha_0.75,2026-04-08,20,97,False,0.1942257809928833,0.2784557121817799
W-ind,alpha_0.75,2026-04-15,5,98,False,0.08064967180574978,0.13996263922626218
W-ind,alpha_0.75,2026-04-15,20,97,False,0.22032020002410077,0.23771828318956445
W-ind,alpha_0.75,2026-04-22,5,98,False,-0.34181291472432235,-0.1823346020695063
W-ind,alpha_0.75,2026-04-22,20,97,False,-0.1482309329172312,-0.19194456132968646
W-ind,alpha_0.75,2026-04-29,5,97,False,0.2383721570552227,0.23055175678518827
W-ind,alpha_0.75,2026-04-29,20,97,False,0.10764704198135584,0.13549337260677466
W-ind,alpha_0.75,2026-05-11,5,98,False,0.13289942582261505,0.1542566417382323
W-ind,alpha_0.75,2026-05-11,20,98,False,0.09269543779443136,0.12450828503847648
W-ind,alpha_0.75,2026-05-18,5,98,False,-0.05684681330914575,-0.14406849900222504
W-ind,alpha_0.75,2026-05-18,20,98,False,-0.005660267001792238,0.010934083099031553
W-ind,alpha_0.75,2026-05-25,5,98,False,0.16807732589857535,0.06418274901338229
