network,variant,horizon,metric,block_trading_days,is_sensitivity,point_mean,ci_low,ci_high,bootstrap_std,n_observations,block_length_signal_dates,reps,seed
W-attn,alpha_0.20,20,spearman_ic,40,False,0.0040895857631016025,-0.03895746997557122,0.04311026038559428,0.02129461917574039,65,8,2000,42
W-attn,alpha_0.20,20,pearson_ic,5,True,0.02713132626878024,-0.013519598799909611,0.06790117263634589,0.020806244960154666,65,1,2000,42
W-attn,alpha_0.20,20,spearman_ic,5,True,0.0040895857631016025,-0.03377715677442112,0.0399551243453999,0.018807054490108163,65,1,2000,42
W-attn,alpha_0.20,20,pearson_ic,20,True,0.02713132626878024,-0.021259109859073397,0.07225011027324618,0.023659845427160944,65,4,2000,42
W-attn,alpha_0.20,20,spearman_ic,20,True,0.0040895857631016025,-0.03643332113452923,0.0403908322357096,0.01940477699220008,65,4,2000,42
W-attn,alpha_0.60,5,pearson_ic,10,False,0.012670487359343289,-0.025440679877637103,0.05172260947195226,0.01970192433171588,68,2,2000,42
W-attn,alpha_0.60,5,spearman_ic,10,False,0.005722739180209636,-0.026791017104886766,0.038152265316293406,0.016815212061117128,68,2,2000,42
W-attn,alpha_0.60,5,pearson_ic,40,False,0.012670487359343289,-0.0220296304822571,0.04924083879254648,0.018291813137274193,68,8,2000,42
W-attn,alpha_0.60,5,spearman_ic,40,False,0.005722739180209636,-0.021785655544542613,0.03122147164772712,0.013526384992376423,68,8,2000,42
W-attn,alpha_0.60,5,pearson_ic,5,True,0.012670487359343289,-0.0239380889227469,0.05070193799064437,0.01932616119898446,68,1,2000,42
W-attn,alpha_0.60,5,spearman_ic,5,True,0.005722739180209636,-0.02858888318390664,0.03961929542701155,0.017497482113594524,68,1,2000,42
W-attn,alpha_0.60,5,pearson_ic,20,True,0.012670487359343289,-0.024031976763621864,0.050237817288732764,0.018747825359252894,68,4,2000,42
W-attn,alpha_0.60,5,spearman_ic,20,True,0.005722739180209636,-0.02400631144009332,0.03693185843368738,0.015699867746235205,68,4,2000,42
W-attn,alpha_0.60,20,pearson_ic,10,False,0.02943235305016171,-0.009530109772504654,0.06816973031579324,0.019447917338246384,65,2,2000,42
