network,variant,horizon,cost_bps,metric,n_periods,n_periods_excluded,mean_period_return,std_period_return,mean_turnover,point_mean,ci_low,ci_high,bootstrap_std,n_observations,block_length_signal_dates,reps,seed
W-attn,alpha_0.20,5,15.0,net_return,68,1,0.0016301380366578627,0.03380488422159649,0.6449109907120744,0.0016301380366578627,-0.006123529961311142,0.00911179352521654,0.003938585933852378,68,2,2000,42
W-attn,alpha_0.20,20,0.0,gross_return,65,4,0.023282285130724244,0.07029662278870898,0.6515991902834007,0.023282285130724244,0.0057269897832812455,0.041881651513195194,0.00898566109890284,65,2,2000,42
W-attn,alpha_0.20,20,0.0,net_return,65,4,0.023282285130724244,0.07029662278870898,0.6515991902834007,0.023282285130724244,0.0057269897832812455,0.041881651513195194,0.00898566109890284,65,2,2000,42
W-attn,alpha_0.20,20,15.0,gross_return,65,4,0.023282285130724244,0.07029662278870898,0.6515991902834007,0.023282285130724244,0.0057269897832812455,0.041881651513195194,0.00898566109890284,65,2,2000,42
W-attn,alpha_0.20,20,15.0,net_return,65,4,0.02132748755987404,0.07040845351148761,0.6515991902834007,0.02132748755987404,0.0037537137665348374,0.03994233747297823,0.00900416595178081,65,2,2000,42
W-attn,alpha_0.60,5,0.0,gross_return,68,1,0.005329091657868098,0.033380378849808094,0.6618227554179565,0.005329091657868098,-0.0016625390974682871,0.012209582563743918,0.0035643965271086836,68,2,2000,42
W-attn,alpha_0.60,5,0.0,net_return,68,1,0.005329091657868098,0.033380378849808094,0.6618227554179565,0.005329091657868098,-0.0016625390974682871,0.012209582563743918,0.0035643965271086836,68,2,2000,42
W-attn,alpha_0.60,5,15.0,gross_return,68,1,0.005329091657868098,0.033380378849808094,0.6618227554179565,0.005329091657868098,-0.0016625390974682871,0.012209582563743918,0.0035643965271086836,68,2,2000,42
W-attn,alpha_0.60,5,15.0,net_return,68,1,0.0033436233916142293,0.033370779695061005,0.6618227554179565,0.0033436233916142293,-0.003611302244914704,0.010177712401205217,0.0035636811920071567,68,2,2000,42
W-attn,alpha_0.60,20,0.0,gross_return,65,4,0.018627811100819208,0.06397343037925773,0.6644736842105264,0.018627811100819208,0.0034696742632885375,0.03456357652161649,0.007771952688726145,65,2,2000,42
