feature,loading,absolute_loading
dim_253,0.0056456764462781408,0.0056456764462781408
dim_683,-0.0056415264685335392,0.0056415264685335392
dim_351,-0.0056310317564307452,0.0056310317564307452
dim_659,0.0056284759279001846,0.0056284759279001846
dim_169,0.0056282193707920102,0.0056282193707920102
dim_512,-0.0055875922980880557,0.0055875922980880557
dim_488,-0.0055494660350321979,0.0055494660350321979
dim_679,0.0055258928433198958,0.0055258928433198958
dim_537,0.0053572644865809722,0.0053572644865809722
dim_023,0.0053420354051712136,0.0053420354051712136
dim_626,-0.0053416202263781099,0.0053416202263781099
dim_077,0.0053413650791344983,0.0053413650791344983
dim_586,0.0053331448835276674,0.0053331448835276674
dim_665,0.005283049606397295,0.005283049606397295
dim_186,0.0052468124228121334,0.0052468124228121334
dim_562,0.0052143638008860984,0.0052143638008860984
dim_251,-0.0051312360530416023,0.0051312360530416023
dim_568,-0.0051173046517478506,0.0051173046517478506
dim_491,0.0050705310390365011,0.0050705310390365011
dim_226,-0.0050602952446316737,0.0050602952446316737
dim_359,-0.0050514242062123949,0.0050514242062123949
dim_118,-0.004901506440593637,0.004901506440593637
dim_138,0.0048689441540930569,0.0048689441540930569
dim_657,0.0048653613213843422,0.0048653613213843422
dim_236,0.0047264585298623261,0.0047264585298623261
dim_646,0.004723540734446809,0.004723540734446809
dim_382,0.0046915751323019835,0.0046915751323019835
dim_762,-0.0046356915236245872,0.0046356915236245872
dim_373,-0.0045048335822077097,0.0045048335822077097
dim_189,0.0045003026999475178,0.0045003026999475178
dim_079,0.0043560330193467113,0.0043560330193467113
dim_007,0.0043552686766049481,0.0043552686766049481
dim_240,0.0043428903547481513,0.0043428903547481513
dim_229,0.0043261586707156992,0.0043261586707156992
dim_578,-0.0043051931011231738,0.0043051931011231738
dim_549,-0.0042793678907150374,0.0042793678907150374
dim_264,-0.0042723648112390654,0.0042723648112390654
dim_615,0.0042682704858973738,0.0042682704858973738
dim_485,0.0042528376287020416,0.0042528376287020416
dim_755,-0.0042275495936944787,0.0042275495936944787
dim_154,-0.00419604318784139,0.00419604318784139
dim_678,0.0041178717218015755,0.0041178717218015755
dim_589,0.0041113810608149424,0.0041113810608149424
dim_724,-0.00410438631007336,0.00410438631007336
dim_072,-0.0040895075034427936,0.0040895075034427936
dim_323,0.0040736133930167045,0.0040736133930167045
dim_076,0.0040247119186157688,0.0040247119186157688
dim_109,0.0040063686617806838,0.0040063686617806838
dim_620,-0.0040038443042379858,0.0040038443042379858
dim_611,-0.0039464097760550983,0.0039464097760550983
dim_560,-0.0039182343051064024,0.0039182343051064024
dim_475,0.0039078606473760989,0.0039078606473760989
dim_753,-0.0039036115236762495,0.0039036115236762495
dim_733,0.0038815635345700915,0.0038815635345700915
dim_416,0.0037300580539356212,0.0037300580539356212
dim_723,-0.0036889248525026975,0.0036889248525026975
dim_395,0.0036873903676188009,0.0036873903676188009
dim_331,0.0036112153857398256,0.0036112153857398256
dim_546,0.0035046990675647203,0.0035046990675647203
dim_020,0.0035000065774825765,0.0035000065774825765
dim_271,-0.0034596784105091804,0.0034596784105091804
dim_003,-0.0034299476056566802,0.0034299476056566802
dim_182,0.0034181024452870604,0.0034181024452870604
dim_423,-0.0034097358628861663,0.0034097358628861663
dim_521,0.0034044176849084419,0.0034044176849084419
dim_508,0.0033944248032858164,0.0033944248032858164
dim_329,-0.0033697883465767645,0.0033697883465767645
dim_066,-0.0032265767265241465,0.0032265767265241465
dim_019,-0.0032202548164413165,0.0032202548164413165
dim_097,0.0031931368215967759,0.0031931368215967759
dim_563,-0.0031857755077788733,0.0031857755077788733
dim_494,-0.0029448028859063793,0.0029448028859063793
dim_302,0.0029411435550992845,0.0029411435550992845
dim_624,0.0029257767652946642,0.0029257767652946642
dim_090,-0.0029252083315894615,0.0029252083315894615
dim_738,-0.0029006895850124731,0.0029006895850124731
dim_216,-0.0028225600352542201,0.0028225600352542201
dim_316,0.0028019804242076143,0.0028019804242076143
dim_068,0.002704242287588247,0.002704242287588247
dim_356,0.0026633016177513994,0.0026633016177513994
dim_637,0.0026183318836656452,0.0026183318836656452
dim_593,0.0026114118673559506,0.0026114118673559506
dim_449,0.0025812704980005667,0.0025812704980005667
dim_225,-0.0025196917588285878,0.0025196917588285878
dim_418,0.0025088925352505947,0.0025088925352505947
dim_675,-0.0024894537272773915,0.0024894537272773915
dim_128,-0.0024510140327502032,0.0024510140327502032
dim_375,0.0024370133084101668,0.0024370133084101668
dim_529,0.0024194863264720935,0.0024194863264720935
dim_754,0.0023919232743191765,0.0023919232743191765
dim_361,0.0023615422404090433,0.0023615422404090433
dim_656,-0.0023531673886006028,0.0023531673886006028
dim_410,-0.0023351587964959603,0.0023351587964959603
dim_413,-0.0023326150717054486,0.0023326150717054486
dim_569,0.0023294851183315994,0.0023294851183315994
dim_547,0.0023027366767714103,0.0023027366767714103
dim_147,0.0022514655358390877,0.0022514655358390877
dim_306,-0.0022512180484848296,0.0022512180484848296
dim_570,0.0022466978141444495,0.0022466978141444495
dim_455,0.0022275655173102414,0.0022275655173102414
dim_106,0.002225177657698924,0.002225177657698924
dim_631,-0.002217516004142502,0.002217516004142502
dim_274,0.0021464049045957852,0.0021464049045957852
dim_183,0.0021268106207882227,0.0021268106207882227
dim_653,0.0020985711600144878,0.0020985711600144878
dim_473,-0.0020978782608810772,0.0020978782608810772
dim_277,-0.002028746855234007,0.002028746855234007
dim_324,-0.0019533615074269722,0.0019533615074269722
dim_202,0.0019478625242937489,0.0019478625242937489
dim_013,0.0018816137276935416,0.0018816137276935416
dim_406,0.0018742951292420528,0.0018742951292420528
dim_245,0.001872482423082686,0.001872482423082686
dim_034,-0.0018624706757690516,0.0018624706757690516
dim_298,0.0018487049646416617,0.0018487049646416617
dim_716,0.0018175998769364068,0.0018175998769364068
dim_227,-0.0018066613330373449,0.0018066613330373449
dim_605,-0.0017560231111372296,0.0017560231111372296
dim_032,0.001747984166460412,0.001747984166460412
dim_297,0.0016751782071743747,0.0016751782071743747
dim_337,-0.0016663664651827771,0.0016663664651827771
dim_378,0.0016312166981614202,0.0016312166981614202
dim_261,0.0016287462245091031,0.0016287462245091031
dim_061,-0.0016120610532436024,0.0016120610532436024
dim_335,0.0015138434049296321,0.0015138434049296321
dim_284,0.0015108099961378466,0.0015108099961378466
dim_628,0.0015064952255577834,0.0015064952255577834
dim_559,0.0014786082002889551,0.0014786082002889551
dim_262,0.0014741647276855781,0.0014741647276855781
dim_027,0.0014278348024807715,0.0014278348024807715
dim_107,-0.0013880424780039755,0.0013880424780039755
dim_730,0.0013742894314299218,0.0013742894314299218
dim_256,0.0013721890691360007,0.0013721890691360007
dim_538,-0.0013292600464140103,0.0013292600464140103
dim_094,0.0013074473432327534,0.0013074473432327534
dim_074,0.0013021571188731524,0.0013021571188731524
dim_116,0.0012977094115229446,0.0012977094115229446
dim_129,0.0012074135981864434,0.0012074135981864434
dim_246,0.0011892818424924271,0.0011892818424924271
dim_056,0.0011890132201518963,0.0011890132201518963
dim_612,0.0011632543769910777,0.0011632543769910777
dim_517,-0.0011106965632870795,0.0011106965632870795
dim_260,-0.0010891024540093813,0.0010891024540093813
dim_542,-0.0010731894775198583,0.0010731894775198583
dim_617,0.0010604933614568866,0.0010604933614568866
dim_502,0.0010436916058403107,0.0010436916058403107
dim_248,-0.0010388589579960284,0.0010388589579960284
dim_592,0.0010213242433111231,0.0010213242433111231
dim_530,-0.0010108183686775079,0.0010108183686775079
dim_522,0.001000912745143648,0.001000912745143648
dim_198,-0.00096617548095627871,0.00096617548095627871
dim_187,-0.00091575975080171771,0.00091575975080171771
dim_078,-0.00087851196103004309,0.00087851196103004309
dim_081,-0.00076738793021697638,0.00076738793021697638
dim_645,0.00076581963498211186,0.00076581963498211186
dim_322,-0.00074679867017570423,0.00074679867017570423
dim_703,0.00074492930623268967,0.00074492930623268967
dim_528,0.00073844016114262218,0.00073844016114262218
dim_535,-0.00073100354294615931,0.00073100354294615931
dim_707,0.00069606160222078744,0.00069606160222078744
dim_561,0.00066740315508862261,0.00066740315508862261
dim_105,0.00065509864951769821,0.00065509864951769821
dim_145,-0.00061457670579315627,0.00061457670579315627
dim_293,-0.00061439322537389942,0.00061439322537389942
dim_320,-0.00055977813159021055,0.00055977813159021055
dim_101,-0.00054482138008748267,0.00054482138008748267
dim_471,-0.00052540680393406457,0.00052540680393406457
dim_153,0.00048246799681667623,0.00048246799681667623
dim_514,0.00047428318310953533,0.00047428318310953533
dim_278,-0.00045427815397658784,0.00045427815397658784
dim_500,0.00041550637422270968,0.00041550637422270968
dim_575,0.00037273015232674707,0.00037273015232674707
dim_450,0.00034381243414137284,0.00034381243414137284
dim_601,0.00033109685032948485,0.00033109685032948485
dim_515,0.00029543424889098802,0.00029543424889098802
dim_478,-0.0002237224253062935,0.0002237224253062935
dim_016,0.00019226693374206481,0.00019226693374206481
dim_402,0.0001282893291509947,0.0001282893291509947
dim_321,-0.00012499162042259237,0.00012499162042259237
dim_640,7.3341666779953464e-05,7.3341666779953464e-05
dim_489,4.2407989298508493e-05,4.2407989298508493e-05
dim_075,-3.08495478116627e-05,3.08495478116627e-05
dim_008,-0,0
dim_141,-0,0
dim_200,-0,0
dim_691,-0,0
