date,open,close,high,low,volume,pct_chg,amplitude,ma5,ma20,ma60
2024-12-17,6.883,6.703,6.913,6.703,62469.0,-2.7564195560713656,3.0465689830262583,6.9030000000000005,6.780500000000001,6.524666666666667
2024-12-18,6.703,6.823,6.983,6.663,92710.0,1.790243174697892,4.773981799194382,6.857000000000001,6.789,6.544833333333333
2024-12-19,6.753,6.673,6.823,6.623,60642.0,-2.1984464311886276,2.931261908251505,6.791000000000001,6.789,6.559833333333333
2024-12-20,6.713,6.793,6.853,6.673,69691.0,1.7982916229581924,2.6974374344372802,6.776999999999999,6.8045,6.578166666666666
2024-12-23,6.973,7.473,7.473,6.933,312854.0,10.010304725452656,7.949359634918299,6.892999999999999,6.850500000000001,6.607833333333333
2024-12-24,7.853,8.223,8.223,7.733,366994.0,10.036130068245686,6.556938311253862,7.197,6.934,6.647666666666667
2024-12-25,9.053,8.173,9.053,7.893,1097765.0,-0.6080505898090838,14.106773683570484,7.4670000000000005,7.007,6.686000000000001
2024-12-26,7.353,7.503,7.893,7.353,820279.0,-8.197724213874958,6.6071210081977245,7.633,7.041500000000001,6.711166666666667
2024-12-27,7.513,8.263,8.263,7.513,745170.0,10.129281620685049,9.996001599360255,7.927000000000001,7.114999999999999,6.745499999999999
2024-12-30,8.403,8.083,8.623,8.043,843903.0,-2.178385574246633,7.019242405905847,8.049000000000001,7.1739999999999995,6.768666666666666
2024-12-31,8.243,7.913,8.333,7.763,465591.0,-2.1031795125572184,7.051837189162444,7.987,7.225,6.784833333333334
2025-01-02,7.883,8.013,8.383,7.703,461671.0,1.2637432073802524,8.593453810185755,7.955000000000001,7.289499999999999,6.810833333333333
2025-01-03,7.953,7.273,8.003,7.213,411211.0,-9.234993136153758,9.858979158866841,7.909000000000001,7.317,6.824
2025-01-06,7.053,6.873,7.203,6.803,285775.0,-5.499793757734073,5.49979375773409,7.631,7.319,6.8345
2025-01-07,6.903,6.823,7.033,6.583,239284.0,-0.7274843590862723,6.547359231776519,7.3790000000000004,7.3155,6.842
2025-01-08,6.703,6.653,6.733,6.443,235807.0,-2.4915726220137935,4.250329766964678,7.127,7.3035,6.849
2025-01-09,6.653,6.583,6.703,6.553,154370.0,-1.052156921689451,2.2546219750488556,6.840999999999999,7.279999999999999,6.853166666666667
2025-01-10,6.553,6.233,6.593,6.233,189796.0,-5.316724897463166,5.468631323104972,6.633,7.241499999999999,6.852999999999999
2025-01-13,6.163,6.183,6.213,6.023,116768.0,-0.8021819348628223,3.0482913524787483,6.495,7.2075000000000005,6.8505
2025-01-14,6.183,6.333,6.353,6.183,167141.0,2.4260067928190354,2.7494743651948883,6.397,7.1795,6.850833333333333
2025-01-15,6.333,6.273,6.333,6.213,126967.0,-0.9474182851729074,1.8948365703458092,6.321,7.1579999999999995,6.849
2025-01-16,6.283,6.363,6.473,6.283,156465.0,1.434720229555242,3.0288538179499365,6.276999999999999,7.135000000000001,6.844833333333333
2025-01-17,6.353,6.313,6.353,6.243,99560.0,-0.7857928650008006,1.7287443030017196,6.293,7.117,6.841166666666667
2025-01-20,6.333,6.373,6.393,6.273,96078.0,0.9504197687312033,1.9008395374623808,6.331,7.096000000000001,6.835666666666667
2025-01-21,6.393,6.323,6.403,6.253,94983.0,-0.7845598619174665,2.3536795857523845,6.329,7.038499999999999,6.828833333333333
2025-01-22,6.283,6.293,6.373,6.263,71023.0,-0.4744583267436431,1.7396805313933308,6.333,6.942,6.8261666666666665
2025-01-23,6.293,6.183,6.423,6.173,130072.0,-1.7479739392976423,3.9726680438582553,6.297,6.842499999999999,6.822333333333333
2025-01-24,6.183,6.193,6.223,6.133,89837.0,0.16173378618793421,1.4556040756914097,6.273000000000001,6.776999999999999,6.815
2025-01-27,6.233,6.173,6.323,6.173,77738.0,-0.32294526077829566,2.4220894558372414,6.233,6.672499999999999,6.809333333333333
2025-02-05,6.193,6.183,6.223,6.133,66045.0,0.16199578810951465,1.45796209298558,6.205,6.577500000000001,6.803333333333333
2025-02-06,6.163,6.263,6.273,6.123,81964.0,1.2938702895034737,2.4260067928190114,6.199,6.495,6.797833333333333
2025-02-07,6.253,6.343,6.423,6.243,128902.0,1.2773431262973034,2.8740220341689238,6.231,6.411499999999999,6.793833333333334
2025-02-10,6.493,6.473,6.553,6.423,127924.0,2.0495033895632897,2.0495033895632964,6.287,6.3715,6.7895
2025-02-11,6.463,6.533,6.573,6.393,129034.0,0.9269272362119718,2.7807817086358813,6.359,6.3545,6.786666666666666
2025-02-12,6.503,6.563,6.603,6.483,105389.0,0.45920710240316964,1.8368284096127367,6.435,6.3415,6.783666666666667
2025-02-13,6.543,6.503,6.573,6.493,77828.0,-0.9142160597287785,1.2189547463050445,6.483,6.334,6.779833333333333
2025-02-14,6.493,6.443,6.523,6.403,69718.0,-0.9226510841150337,1.8453021682300494,6.503,6.327,6.775
2025-02-17,6.443,6.533,6.553,6.413,82932.0,1.3968648145274098,2.1729008225981636,6.515000000000001,6.342,6.7735
2025-02-18,6.573,6.423,6.583,6.393,86188.0,-1.6837593754783442,2.9083116485535037,6.492999999999999,6.354,6.772
2025-02-19,6.423,6.443,6.453,6.363,84062.0,0.31138097462244385,1.4012143858010253,6.468999999999999,6.3595,6.7715000000000005
2025-02-20,6.443,6.453,6.463,6.343,89159.0,0.15520720161417145,1.8624864193698603,6.4590000000000005,6.3685,6.769000000000001
2025-02-21,6.433,6.403,6.463,6.353,83494.0,-0.7748334108166888,1.7046335037966887,6.4510000000000005,6.370500000000001,6.764833333333333
2025-02-24,6.403,6.463,6.493,6.383,93118.0,0.9370607527721564,1.7179447134155916,6.437,6.378,6.761333333333334
2025-02-25,6.403,6.403,6.473,6.373,74590.0,-0.9283614420547814,1.5472690700912834,6.433,6.3795,6.76
2025-02-26,6.403,6.493,6.503,6.383,85624.0,1.4055911291582124,1.8741215055442777,6.4430000000000005,6.388,6.759
2025-02-27,6.483,6.523,6.543,6.403,114541.0,0.46203603881100896,2.1561681811181357,6.456999999999999,6.3995,6.7585
2025-02-28,6.533,6.423,6.633,6.393,167039.0,-1.5330369461904025,3.6792886708569714,6.461,6.411499999999999,6.753666666666666
2025-03-03,6.423,6.373,6.523,6.353,116961.0,-0.7784524365561207,2.6467382842908287,6.443,6.4205,6.746333333333333
2025-03-04,6.353,6.403,6.413,6.313,67426.0,0.4707359171504777,1.5691197238349368,6.443,6.4319999999999995,6.739833333333333
2025-03-05,6.393,6.323,6.403,6.253,74731.0,-1.2494143370295085,2.342651881930337,6.409000000000001,6.439,6.730166666666666
2025-03-06,6.363,6.313,6.363,6.273,85011.0,-0.15815277558122176,1.4233749802309148,6.367,6.4415,6.7204999999999995
2025-03-07,6.303,6.283,6.323,6.233,76824.0,-0.4752098843655794,1.4256296530967962,6.339,6.4385,6.713166666666666
2025-03-10,6.303,6.303,6.353,6.263,69120.0,0.3183192742320484,1.432436734044244,6.325,6.43,6.706166666666666
2025-03-11,6.273,6.383,6.383,6.223,79820.0,1.2692368713311142,2.5384737426622266,6.321,6.422500000000001,6.698666666666667
2025-03-12,6.403,6.463,6.473,6.383,106275.0,1.2533291555694825,1.4099953000156644,6.348999999999999,6.4174999999999995,6.6915000000000004
2025-03-13,6.473,6.483,6.513,6.403,113277.0,0.3094538140182568,1.7019959771004227,6.383,6.416500000000001,6.684666666666667
2025-03-14,6.483,6.493,6.503,6.403,108507.0,0.15424957581366971,1.5424957581366734,6.425,6.419,6.675333333333333
2025-03-17,6.483,6.493,6.523,6.453,136090.0,0.0,1.078084090559054,6.463000000000001,6.417,6.666833333333333
2025-03-18,6.503,6.483,6.523,6.433,70473.0,-0.1540120129370215,1.3861081164330795,6.483,6.42,6.6605
2025-03-19,6.473,6.853,6.863,6.433,423618.0,5.707234305105668,6.63273175998767,6.561,6.4405,6.659833333333333
2025-03-20,6.853,6.733,6.863,6.713,246275.0,-1.7510579308332108,2.1888224135415197,6.611,6.4545,6.660333333333333
2025-03-21,6.713,6.973,7.103,6.703,356764.0,3.5645328976682045,5.940888162780328,6.706999999999999,6.483,6.662833333333334
2025-03-24,7.013,7.253,7.333,6.913,492821.0,4.0154883120608,6.023232468091208,6.859,6.522499999999999,6.6725
2025-03-25,7.253,7.153,7.453,7.013,381164.0,-1.3787398317937516,6.0664552598924635,6.992999999999999,6.56,6.6785000000000005
2025-03-26,7.043,6.903,7.063,6.863,269569.0,-3.4950370473927017,2.7960296379141525,7.003,6.580500000000001,6.669
2025-03-27,6.843,6.663,6.913,6.663,238267.0,-3.4767492394610966,3.621613791105317,6.989,6.5875,6.643
2025-03-28,6.643,6.553,6.743,6.533,146851.0,-1.6509079993996756,3.151733453399369,6.904999999999999,6.593999999999999,6.616
2025-03-31,6.543,7.213,7.213,6.523,245230.0,10.071722875019073,10.52952846024722,6.897,6.636,6.611166666666667
2025-04-01,7.753,7.943,7.943,7.463,324866.0,10.120615555247458,6.65465132399833,7.055,6.712999999999999,6.605833333333334
2025-04-02,8.493,7.673,8.493,7.553,1036376.0,-3.3992194384993013,11.834319526627224,7.2090000000000005,6.780499999999999,6.599
2025-04-03,7.543,8.443,8.443,7.543,853541.0,10.035188322689947,11.729440896650587,7.565,6.8870000000000005,6.607833333333333
2025-04-07,7.943,7.863,9.033,7.803,1126257.0,-6.869596115124943,14.56828141655809,7.827,6.965999999999999,6.605333333333333
2025-04-08,7.713,8.103,8.313,7.563,935823.0,3.0522701259061424,9.538344143456706,8.004999999999999,7.056,6.619166666666667
2025-04-09,7.703,7.323,7.843,7.293,767849.0,-9.626064420584957,6.787609527335553,7.881,7.103,6.626666666666667
2025-04-10,7.253,7.643,7.693,7.133,708502.0,4.369793800355026,7.6471391506213235,7.875,7.161999999999999,6.640333333333333
2025-04-11,7.443,7.253,7.503,7.213,529114.0,-5.10270836059139,3.794321601465394,7.6370000000000005,7.2005,6.650333333333333
2025-04-14,7.253,7.633,7.653,7.203,599190.0,5.2392113608162205,6.204329243071823,7.590999999999999,7.2575,6.667833333333334
2025-04-15,7.583,7.543,7.613,7.353,451528.0,-1.179090789990822,3.406262282195738,7.479000000000001,7.31,6.689666666666667
2025-04-16,7.473,7.573,7.783,7.433,489372.0,0.3977197401564325,4.640063635158432,7.529000000000001,7.3645,6.712833333333333
2025-04-17,7.433,7.323,7.533,7.193,394563.0,-3.301201637396012,4.489634226858586,7.465000000000001,7.388,6.729333333333333
2025-04-18,7.253,6.913,7.293,6.853,415887.0,-5.5987983067049,6.008466475488193,7.397,7.397000000000001,6.739999999999999
2025-04-21,6.873,7.073,7.123,6.863,300392.0,2.3144799652828008,3.7610299435845476,7.285000000000001,7.401999999999999,6.751833333333333
2025-04-22,7.013,6.913,7.153,6.863,284183.0,-2.2621235684999297,4.100098967906109,7.159000000000001,7.385000000000001,6.761833333333333
2025-04-23,6.963,6.823,6.973,6.793,223312.0,-1.301894980471574,2.6037899609431463,7.009,7.3685,6.769333333333334
2025-04-24,6.793,6.903,7.013,6.763,297610.0,1.172504763300597,3.664077385314378,6.925,7.3685,6.779
2025-04-25,6.863,7.183,7.453,6.863,450272.0,4.056207446037963,8.547008547008545,6.979000000000001,7.394499999999999,6.793833333333334
2025-04-28,7.223,7.003,7.233,6.983,299965.0,-2.505916747876924,3.4804399276068496,6.965000000000001,7.417,6.807500000000001
2025-04-29,6.873,6.613,6.913,6.573,291872.0,-5.5690418392117635,4.855062116235897,6.904999999999999,7.3870000000000005,6.8145
2025-04-30,6.613,6.603,6.693,6.583,142987.0,-0.15121729925904326,1.6633902918493786,6.861,7.32,6.821666666666666
2025-05-06,6.623,6.783,6.783,6.613,172120.0,2.726033621081325,2.5745873087990296,6.837000000000001,7.275500000000001,6.831666666666666
2025-05-07,6.853,6.843,6.933,6.783,169690.0,0.884564352056616,2.211410880141522,6.769,7.1955,6.841333333333334
2025-05-08,6.853,7.003,7.053,6.823,218214.0,2.3381557796288144,3.3610989332164185,6.769,7.152500000000001,6.852333333333333
2025-05-09,7.003,7.033,7.073,6.903,212038.0,0.42838783378551515,2.4275310581179608,6.853,7.098999999999999,6.861666666666666
2025-05-12,7.043,6.973,7.073,6.923,159016.0,-0.8531210009953161,2.1328025024882744,6.927000000000001,7.0815,6.869000000000001
2025-05-13,7.023,6.993,7.023,6.933,133859.0,0.28682059371862856,1.2906926717338285,6.968999999999999,7.049000000000001,6.876166666666666
2025-05-14,6.973,7.003,7.013,6.873,126245.0,0.1430001430001493,2.0020020020019973,7.001,7.036499999999999,6.8845
2025-05-15,7.003,6.893,7.033,6.883,125407.0,-1.5707553905469185,2.1419391689276077,6.979000000000001,6.999499999999999,6.8919999999999995
2025-05-16,6.853,6.903,7.003,6.833,106193.0,0.14507471347744438,2.466270129116494,6.953,6.967500000000001,6.898166666666667
2025-05-19,6.893,6.983,6.983,6.873,113234.0,1.15891641315371,1.593510068086331,6.955,6.938000000000001,6.9075
2025-05-20,6.973,7.133,7.133,6.943,204502.0,2.148073893741942,2.7208935987398024,6.983,6.9285,6.919
2025-05-21,7.103,7.063,7.213,7.053,199287.0,-0.981354268891077,2.243095471751018,6.994999999999999,6.936,6.929166666666666
2025-05-22,7.013,6.883,7.103,6.883,160920.0,-2.548492142149228,3.114823729293498,6.993,6.9265,6.937166666666667
2025-05-23,6.883,6.733,6.883,6.723,145891.0,-2.179282289699269,2.3245677756792116,6.9590000000000005,6.9174999999999995,6.941666666666666
2025-05-26,6.723,6.803,6.823,6.683,81356.0,1.0396554284865633,2.079310856973126,6.923,6.916499999999999,6.948333333333334
2025-05-27,6.793,6.823,6.873,6.763,86358.0,0.2939879464942008,1.6169337057180704,6.861,6.9125,6.953833333333333
2025-05-28,6.82,6.88,6.99,6.72,158405.0,0.83540964385167,3.957203576139535,6.8244,6.89735,6.959783333333333
2025-05-29,6.85,7.0,7.07,6.8,176920.0,1.744186046511631,3.9244186046511698,6.847799999999999,6.8972,6.969399999999999
2025-05-30,7.06,6.82,7.11,6.8,157504.0,-2.571428571428569,4.428571428571436,6.8652,6.907549999999999,6.97685
2025-06-03,6.8,6.83,6.86,6.73,96494.0,0.14662756598240456,1.9061583577712593,6.8706000000000005,6.918900000000001,6.983966666666666
2025-06-04,6.82,6.85,6.85,6.79,76653.0,0.2928257686676261,0.8784773060029225,6.876,6.92225,6.99275
2025-06-05,7.07,7.54,7.54,7.07,168569.0,10.072992700729944,6.861313868613135,7.008,6.9571,7.0132
2025-06-06,7.77,7.3,7.77,7.29,665666.0,-3.183023872679047,6.366047745358085,7.068,6.97195,7.030150000000001
2025-06-09,7.3,7.35,7.36,7.18,309586.0,0.6849315068493178,2.4657534246575423,7.1739999999999995,6.9878,7.0476
2025-06-10,7.37,7.22,7.37,7.16,237410.0,-1.7687074829931926,2.8571428571428568,7.252,7.00015,7.0615499999999995
2025-06-11,7.22,7.25,7.29,7.16,149613.0,0.41551246537396835,1.800554016620497,7.331999999999999,7.013,7.074666666666667
2025-06-12,7.25,7.18,7.39,7.13,161245.0,-0.96551724137931,3.586206896551721,7.26,7.021850000000001,7.086283333333333
2025-06-13,7.14,7.18,7.47,7.14,380841.0,0.0,4.596100278551534,7.236,7.036200000000001,7.097733333333334
2025-06-16,7.13,7.3,7.3,7.02,215119.0,1.671309192200554,3.8997214484679703,7.226000000000001,7.056049999999999,7.111183333333333
2025-06-17,7.35,7.25,7.35,7.19,140648.0,-0.6849315068493178,2.1917808219177983,7.232000000000001,7.069399999999999,7.123966666666666
2025-06-18,7.22,7.41,7.57,7.2,343663.0,2.206896551724147,5.10344827586207,7.264,7.08325,7.13325
2025-06-19,7.35,7.2,7.37,7.11,220636.0,-2.8340080971659964,3.5087719298245585,7.268000000000001,7.0901,7.141033333333334
2025-06-20,7.18,7.16,7.33,7.09,150261.0,-0.5555555555555536,3.333333333333336,7.264,7.10395,7.14415
2025-06-23,7.1,7.14,7.14,6.93,177078.0,-0.27932960893854997,2.932960893854748,7.232000000000001,7.1243,7.142266666666667
2025-06-24,7.13,7.21,7.21,7.05,162967.0,0.9803921568627416,2.2408963585434196,7.224000000000001,7.14465,7.143216666666666
2025-06-25,7.21,7.23,7.26,7.15,155257.0,0.277392510402219,1.5256588072121975,7.188,7.165000000000001,7.148666666666667
2025-06-26,7.24,7.29,7.49,7.22,247042.0,0.8298755186721962,3.7344398340249025,7.206,7.1855,7.159116666666667
2025-06-27,7.27,7.23,7.33,7.19,176565.0,-0.8230452674897082,1.9204389574759901,7.220000000000001,7.197,7.1704
2025-06-30,7.24,7.32,7.36,7.23,152611.0,1.2448132780082943,1.7980636237897634,7.256,7.2219999999999995,7.172183333333333
2025-07-01,7.32,7.37,7.43,7.28,201529.0,0.6830601092896238,2.049180327868845,7.287999999999999,7.249,7.162633333333333
2025-07-02,7.36,7.23,7.36,7.22,157243.0,-1.8995929443690551,1.8995929443690713,7.287999999999999,7.268000000000001,7.15525
2025-07-03,7.24,7.23,7.26,7.17,121457.0,0.0,1.2448132780082968,7.276000000000001,7.2525,7.135033333333334
2025-07-04,7.24,7.24,7.4,7.22,216619.0,0.13831258644536604,2.4896265560166055,7.2780000000000005,7.2495,7.124650000000001
2025-07-07,7.49,7.45,7.53,7.29,352627.0,2.900552486187835,3.314917127071826,7.304,7.2545,7.113766666666667
2025-07-08,7.42,7.47,7.47,7.31,274483.0,0.26845637583892135,2.147651006711411,7.324000000000001,7.267,7.116216666666667
2025-07-09,7.43,7.42,7.55,7.37,208166.0,-0.669344042838016,2.4096385542168637,7.362,7.275500000000001,7.1125
2025-07-10,7.38,7.42,7.57,7.34,211121.0,0.0,3.09973045822103,7.4,7.2875,7.115283333333334
2025-07-11,7.4,7.32,7.43,7.24,179487.0,-1.3477088948786964,2.560646900269535,7.4159999999999995,7.294499999999999,7.1100666666666665
2025-07-14,7.32,7.54,7.84,7.3,412652.0,3.005464480874309,7.377049180327869,7.434,7.3065000000000015,7.1100166666666675
2025-07-15,7.48,7.24,7.49,7.23,285832.0,-3.9787798408488007,3.4482758620689626,7.388,7.306,7.104466666666666
2025-07-16,7.23,7.26,7.28,7.17,118924.0,0.2762430939226457,1.51933701657459,7.356,7.2985000000000015,7.103416666666667
2025-07-17,7.3,7.27,7.3,7.22,98778.0,0.13774104683195176,1.1019283746556485,7.3260000000000005,7.302,7.109366666666667
2025-07-18,7.28,7.24,7.28,7.2,99193.0,-0.4126547455295615,1.1004126547455306,7.31,7.306,7.112150000000001
2025-07-21,7.22,7.32,7.32,7.21,127475.0,1.104972375690605,1.51933701657459,7.266,7.315,7.118933333333334
2025-07-22,7.31,7.38,7.38,7.22,173307.0,0.8196721311475308,2.1857923497267775,7.294,7.3235,7.128216666666666
2025-07-23,7.4,7.25,7.51,7.23,154383.0,-1.7615176151761558,3.794037940379395,7.292,7.3245000000000005,7.134
2025-07-24,7.25,7.28,7.28,7.22,98371.0,0.41379310344829,0.8275862068965585,7.294,7.324,7.1356166666666665
2025-07-25,7.27,7.24,7.27,7.22,97003.0,-0.5494505494505475,0.6868131868131844,7.294,7.3245000000000005,7.139566666666666
2025-07-28,7.23,7.25,7.26,7.18,68409.0,0.13812154696133394,1.1049723756906087,7.279999999999999,7.321000000000001,7.150183333333333
2025-07-29,7.25,7.24,7.27,7.18,66967.0,-0.13793103448275223,1.2413793103448256,7.252,7.314500000000001,7.1608
2025-07-30,7.19,7.08,7.21,7.07,144865.0,-2.209944751381221,1.933701657458559,7.218000000000001,7.3069999999999995,7.16575
2025-07-31,7.08,7.03,7.09,7.02,89993.0,-0.7062146892655385,0.9887005649717555,7.168000000000001,7.297,7.168866666666667
2025-08-01,7.03,7.02,7.08,7.0,64848.0,-0.14224751066856944,1.1379800853485074,7.1240000000000006,7.286,7.16915
2025-08-04,6.99,7.06,7.07,6.95,58826.0,0.5698005698005604,1.7094017094017109,7.086,7.266500000000001,7.1696
2025-08-05,7.06,7.08,7.09,7.03,67730.0,0.2832861189801861,0.8498583569405045,7.053999999999999,7.247,7.171383333333333
2025-08-06,7.08,7.08,7.08,7.03,65436.0,0.0,0.7062146892655342,7.054,7.2299999999999995,7.172833333333333
2025-08-07,7.06,7.05,7.07,7.02,71464.0,-0.4237288135593209,0.7062146892655468,7.058,7.211499999999999,7.173616666666666
2025-08-08,7.05,7.16,7.16,7.04,126916.0,1.5602836879432758,1.7021276595744694,7.086,7.2035,7.178066666666667
2025-08-11,7.26,7.36,7.38,7.17,265401.0,2.7932960893854775,2.932960893854748,7.146000000000001,7.1945,7.185683333333333
2025-08-12,7.34,7.29,7.35,7.27,152228.0,-0.9510869565217406,1.0869565217391313,7.188,7.197,7.190799999999999
2025-08-13,7.28,7.22,7.3,7.21,106754.0,-0.9602194787380003,1.2345679012345658,7.215999999999999,7.1949999999999985,7.1922500000000005
2025-08-14,7.22,7.08,7.24,7.07,108407.0,-1.939058171745145,2.3545706371191124,7.2219999999999995,7.1855,7.192533333333333
2025-08-15,7.05,7.14,7.14,7.05,95130.0,0.8474576271186418,1.271186440677964,7.218000000000001,7.180499999999999,7.196816666666666
2025-08-18,7.16,7.13,7.19,7.12,109515.0,-0.1400560224089631,0.980392156862749,7.172,7.171000000000001,7.203433333333334
2025-08-19,7.16,7.14,7.16,7.09,90608.0,0.14025245441795509,0.9817671809256702,7.142,7.159000000000001,7.20905
2025-08-20,7.15,7.17,7.17,7.12,83065.0,0.42016806722688926,0.7002801120448154,7.132,7.154999999999999,7.214833333333333
2025-08-21,7.17,7.19,7.21,7.15,104591.0,0.2789400278940146,0.8368200836820029,7.154000000000001,7.150500000000001,7.220000000000001
2025-08-22,7.19,7.18,7.2,7.11,106735.0,-0.13908205841447474,1.2517385257301787,7.162000000000001,7.147499999999999,7.223
2025-08-25,7.19,7.21,7.22,7.15,109162.0,0.41782729805013297,0.9749303621169834,7.178,7.1455,7.229500000000001
2025-08-26,7.2,7.24,7.25,7.17,110705.0,0.4160887656033285,1.1095700416088776,7.198,7.1455,7.2363333333333335
2025-08-27,7.24,7.07,7.28,7.05,148078.0,-2.3480662983425438,3.176795580110503,7.178,7.1450000000000005,7.24
2025-08-28,7.05,7.01,7.1,6.87,138972.0,-0.8486562942008558,3.253182461103247,7.142,7.144,7.231166666666667
2025-08-29,7.04,7.02,7.06,6.98,66135.0,0.14265335235377208,1.141226818830231,7.109999999999999,7.144,7.2265
2025-09-01,7.02,6.99,7.03,6.97,65352.0,-0.42735042735041473,0.8547008547008619,7.066,7.1405,7.2205
2025-09-02,7.01,6.97,7.04,6.91,72354.0,-0.28612303290415086,1.8597997138769653,7.011999999999999,7.135000000000001,7.216333333333334
2025-09-03,6.97,6.84,7.02,6.83,77996.0,-1.86513629842181,2.7259684361549428,6.965999999999999,7.122999999999999,7.2095
2025-09-04,6.84,6.87,6.91,6.81,73954.0,0.43859649122808264,1.461988304093575,6.938,7.114,7.2043333333333335
2025-09-05,6.88,6.99,6.99,6.82,82487.0,1.7467248908296984,2.4745269286753993,6.9319999999999995,7.105500000000001,7.2011666666666665
2025-09-08,6.99,6.99,7.03,6.94,74790.0,0.0,1.2875536480686673,6.9319999999999995,7.087000000000001,7.196000000000001
2025-09-09,6.98,6.94,6.99,6.91,53208.0,-0.7153075822603716,1.1444921316165961,6.926,7.069500000000001,7.190833333333334
2025-09-10,6.93,6.92,6.95,6.88,55031.0,-0.2881844380403509,1.0086455331412143,6.942,7.0545,7.182666666666666
2025-09-11,6.93,6.95,6.95,6.87,58800.0,0.43352601156070314,1.1560693641618507,6.958000000000001,7.048,7.1785000000000005
2025-09-12,6.96,6.95,6.98,6.94,68486.0,0.0,0.5755395683453243,6.95,7.038500000000001,7.175
2025-09-15,6.96,6.92,7.03,6.91,65965.0,-0.4316546762589968,1.7266187050359725,6.936,7.027999999999999,7.171333333333333
2025-09-16,6.92,6.93,6.94,6.86,61688.0,0.14450867052022698,1.1560693641618507,6.934,7.0175,7.166666666666667
2025-09-17,6.93,6.94,6.97,6.88,71411.0,0.14430014430015792,1.2987012987012967,6.938,7.006,7.161833333333333
2025-09-18,6.96,6.86,6.96,6.83,85209.0,-1.1527377521613813,1.8731988472622463,6.92,6.9895,7.1546666666666665
2025-09-19,6.87,6.98,7.06,6.85,163609.0,1.7492711370262315,3.0612244897959178,6.926,6.9795,7.1505
2025-09-22,6.97,7.11,7.15,6.89,215054.0,1.8624641833810962,3.724928366762187,6.964,6.974500000000001,7.147000000000001
2025-09-23,7.12,7.03,7.12,6.88,118018.0,-1.1251758087201136,3.3755274261603407,6.984,6.964,7.141333333333334
2025-09-24,6.99,7.08,7.1,6.94,109033.0,0.7112375533428139,2.2759601706970023,7.0120000000000005,6.964499999999999,7.138833333333333
2025-09-25,7.08,6.94,7.08,6.91,116008.0,-1.9774011299435013,2.401129943502824,7.0280000000000005,6.961,7.1339999999999995
2025-09-26,6.93,6.9,6.98,6.89,80531.0,-0.5763688760806907,1.2968299711815667,7.0120000000000005,6.955,7.128333333333333
2025-09-29,7.02,7.22,7.57,7.02,401434.0,4.6376811594202705,7.971014492753634,7.034000000000001,6.966499999999999,7.124499999999999
2025-09-30,7.17,7.1,7.23,7.07,182407.0,-1.6620498614958512,2.2160664819944618,7.048,6.972999999999999,7.118333333333334
2025-10-09,7.11,7.37,7.51,7.1,403354.0,3.802816901408468,5.774647887323946,7.106,6.9995,7.117500000000001
2025-10-10,7.37,7.38,7.45,7.27,255026.0,0.13568521031206426,2.442333785617376,7.194,7.025,7.116833333333333
2025-10-13,7.21,7.5,7.58,7.17,335891.0,1.6260162601626105,5.555555555555557,7.314,7.0504999999999995,7.119833333333333
2025-10-14,7.51,7.42,7.52,7.37,238116.0,-1.0666666666666713,1.9999999999999927,7.353999999999999,7.072,7.1178333333333335
2025-10-15,7.43,7.46,7.48,7.37,165659.0,0.5390835579514919,1.4824797843665811,7.426,7.098000000000001,7.1215
2025-10-16,7.46,7.39,7.48,7.37,142679.0,-0.9383378016085797,1.4745308310992,7.43,7.1215,7.123666666666666
2025-10-17,7.4,7.25,7.42,7.24,166108.0,-1.8944519621109546,2.435723951285517,7.404000000000001,7.1365,7.123333333333333
2025-10-20,7.3,7.34,7.35,7.2,133548.0,1.2413793103448256,2.068965517241372,7.372,7.156000000000001,7.125
2025-10-21,7.36,7.44,7.47,7.35,165784.0,1.3623978201634968,1.6348773841961868,7.3759999999999994,7.182,7.127
2025-10-22,7.44,7.44,7.5,7.38,150109.0,0.0,1.6129032258064528,7.372,7.2075000000000005,7.128
2025-10-23,7.44,7.49,7.5,7.4,167552.0,0.6720430107526765,1.3440860215053716,7.392,7.235000000000001,7.132000000000001
2025-10-24,7.47,7.44,7.57,7.42,160382.0,-0.6675567423230944,2.002670226969297,7.4300000000000015,7.264,7.134666666666667
2025-10-27,7.8,8.19,8.19,7.72,522736.0,10.080645161290303,6.3172043010752645,7.6,7.3245000000000005,7.1505
2025-10-28,8.04,8.14,8.53,8.04,929197.0,-0.6105006105005972,5.982905982905986,7.74,7.3759999999999994,7.165333333333334
2025-10-29,8.11,8.3,8.32,8.04,580446.0,1.9656019656019597,3.4398034398034536,7.912000000000001,7.4395,7.183000000000001
2025-10-30,8.17,8.06,8.25,7.97,478117.0,-2.8915662650602414,3.3734939759036173,8.026,7.4885,7.199333333333334
2025-10-31,7.98,7.91,8.1,7.89,312045.0,-1.8610421836228297,2.6054590570719594,8.120000000000001,7.537000000000001,7.2139999999999995
2025-11-03,7.93,7.99,8.01,7.88,217638.0,1.0113780025284402,1.6434892541087216,8.080000000000002,7.591500000000001,7.230166666666666
2025-11-04,7.99,8.2,8.27,7.94,423276.0,2.6282853566958586,4.130162703379214,8.092,7.6405,7.2491666666666665
2025-11-05,8.1,8.25,8.33,8.0,345685.0,0.6097560975609762,4.024390243902441,8.081999999999999,7.698,7.268666666666666
2025-11-06,8.25,8.25,8.35,8.21,285845.0,0.0,1.6969696969696821,8.12,7.742,7.288166666666666
