network,variant,horizon,cost_bps,metric,n_periods,n_periods_excluded,mean_period_return,std_period_return,mean_turnover,point_mean,ci_low,ci_high,bootstrap_std,n_observations,block_length_signal_dates,reps,seed
W-corr,alpha_0.20,20,0.0,net_return,65,4,0.00782892217988384,0.06667213387265816,0.6449999999999999,0.00782892217988384,-0.009137833649545703,0.02456238526997182,0.008766880579644335,65,2,2000,42
W-corr,alpha_0.20,20,15.0,gross_return,65,4,0.00782892217988384,0.06667213387265816,0.6449999999999999,0.00782892217988384,-0.009137833649545703,0.02456238526997182,0.008766880579644335,65,2,2000,42
W-corr,alpha_0.20,20,15.0,net_return,65,4,0.005893922179883841,0.06663977756128832,0.6449999999999999,0.005893922179883841,-0.011070836746653979,0.022584373906335456,0.008765159666095045,65,2,2000,42
W-corr,alpha_0.60,5,0.0,gross_return,68,1,0.010320372022330208,0.03373542550340962,0.6419117647058824,0.010320372022330208,0.0026303151171148433,0.018650437640126086,0.004109737409121613,68,2,2000,42
W-corr,alpha_0.60,5,0.0,net_return,68,1,0.010320372022330208,0.03373542550340962,0.6419117647058824,0.010320372022330208,0.0026303151171148433,0.018650437640126086,0.004109737409121613,68,2,2000,42
W-corr,alpha_0.60,5,15.0,gross_return,68,1,0.010320372022330208,0.03373542550340962,0.6419117647058824,0.010320372022330208,0.0026303151171148433,0.018650437640126086,0.004109737409121613,68,2,2000,42
W-corr,alpha_0.60,5,15.0,net_return,68,1,0.008394636728212562,0.03369944279526111,0.6419117647058824,0.008394636728212562,0.0006988197314999808,0.016743104125708,0.00411153100986246,68,2,2000,42
W-corr,alpha_0.60,20,0.0,gross_return,65,4,0.013766857181109593,0.07801159887037516,0.6380769230769231,0.013766857181109593,-0.007225940917588983,0.03572740194070495,0.010950414909879767,65,2,2000,42
W-corr,alpha_0.60,20,0.0,net_return,65,4,0.013766857181109593,0.07801159887037516,0.6380769230769231,0.013766857181109593,-0.007225940917588983,0.03572740194070495,0.010950414909879767,65,2,2000,42
W-corr,alpha_0.60,20,15.0,gross_return,65,4,0.013766857181109593,0.07801159887037516,0.6380769230769231,0.013766857181109593,-0.007225940917588983,0.03572740194070495,0.010950414909879767,65,2,2000,42
W-corr,alpha_0.60,20,15.0,net_return,65,4,0.011852626411878824,0.07795397920454525,0.6380769230769231,0.011852626411878824,-0.009175869915245377,0.03381431010304072,0.010946121429326246,65,2,2000,42
W-corr,alpha_0.75,5,0.0,gross_return,68,1,0.012525955465873893,0.03898511298874291,0.6400735294117647,0.012525955465873893,0.0035661824482871125,0.022248246786250626,0.004833302572167953,68,2,2000,42
W-corr,alpha_0.75,5,0.0,net_return,68,1,0.012525955465873893,0.03898511298874291,0.6400735294117647,0.012525955465873893,0.0035661824482871125,0.022248246786250626,0.004833302572167953,68,2,2000,42
W-corr,alpha_0.75,5,15.0,gross_return,68,1,0.012525955465873893,0.03898511298874291,0.6400735294117647,0.012525955465873893,0.0035661824482871125,0.022248246786250626,0.004833302572167953,68,2,2000,42
W-corr,alpha_0.75,5,15.0,net_return,68,1,0.010605734877638598,0.03895671604953894,0.6400735294117647,0.010605734877638598,0.001600920028422771,0.020298368636691436,0.0048368062423233635,68,2,2000,42
W-corr,alpha_0.75,20,0.0,gross_return,65,4,0.01653787683615546,0.08493888509978141,0.6373076923076922,0.01653787683615546,-0.00758122698248553,0.040503928897734444,0.012163946650044317,65,2,2000,42
W-corr,alpha_0.75,20,0.0,net_return,65,4,0.01653787683615546,0.08493888509978141,0.6373076923076922,0.01653787683615546,-0.00758122698248553,0.040503928897734444,0.012163946650044317,65,2,2000,42
