network,variant,horizon,metric,block_trading_days,is_sensitivity,point_mean,ci_low,ci_high,bootstrap_std,n_observations,block_length_signal_dates,reps,seed
W-corr,alpha_0.60,5,spearman_ic,5,True,0.05669276826592839,0.0028286669042487545,0.11135053816187718,0.027601965842257683,68,1,2000,42
W-corr,alpha_0.60,5,pearson_ic,20,True,0.04704608673860354,0.0037715927247581413,0.09168534511312426,0.022298766927541104,68,4,2000,42
W-corr,alpha_0.60,5,spearman_ic,20,True,0.05669276826592839,0.0020005963162464018,0.10613023970773894,0.026518965129961287,68,4,2000,42
W-corr,alpha_0.60,20,pearson_ic,10,False,0.03103215077926251,-0.025115257176661774,0.09036861263603711,0.029755138170885168,65,2,2000,42
W-corr,alpha_0.60,20,spearman_ic,10,False,0.04218725773476906,-0.027700964423372818,0.11401519432875476,0.03682331649246262,65,2,2000,42
W-corr,alpha_0.60,20,pearson_ic,40,False,0.03103215077926251,-0.026355297456758877,0.08889978322741378,0.029827257970710695,65,8,2000,42
W-corr,alpha_0.60,20,spearman_ic,40,False,0.04218725773476906,-0.03660749952546274,0.12343596593957744,0.04114011494982408,65,8,2000,42
W-corr,alpha_0.60,20,pearson_ic,5,True,0.03103215077926251,-0.022550832804634546,0.082291899711496,0.027044026138405432,65,1,2000,42
W-corr,alpha_0.60,20,spearman_ic,5,True,0.04218725773476906,-0.023765892561355702,0.10353487621718244,0.03243970219030064,65,1,2000,42
W-corr,alpha_0.60,20,pearson_ic,20,True,0.03103215077926251,-0.02821292745046515,0.08990527575735936,0.030605620910263233,65,4,2000,42
W-corr,alpha_0.60,20,spearman_ic,20,True,0.04218725773476906,-0.03689323147516805,0.1203682373585847,0.039896434133613615,65,4,2000,42
W-corr,alpha_0.75,5,pearson_ic,10,False,0.05652675288314756,0.005768407592079913,0.11262619151969348,0.02734593614159384,68,2,2000,42
W-corr,alpha_0.75,5,spearman_ic,10,False,0.07111626770595438,0.01427583944183747,0.13167944862336212,0.030972863984533146,68,2,2000,42
W-corr,alpha_0.75,5,pearson_ic,40,False,0.05652675288314756,0.01011764491900406,0.10252414198975428,0.02346900020698958,68,8,2000,42
W-corr,alpha_0.75,5,spearman_ic,40,False,0.07111626770595438,0.019114660504225552,0.1207805321372693,0.026216753612749968,68,8,2000,42
W-corr,alpha_0.75,5,pearson_ic,5,True,0.05652675288314756,0.0071328944470927455,0.11073629038695469,0.027059958039525475,68,1,2000,42
W-corr,alpha_0.75,5,spearman_ic,5,True,0.07111626770595438,0.013831969128804968,0.1294409716304801,0.029959153897695157,68,1,2000,42
W-corr,alpha_0.75,5,pearson_ic,20,True,0.05652675288314756,0.007204001774451211,0.10598961928322309,0.025000947985937945,68,4,2000,42
W-corr,alpha_0.75,5,spearman_ic,20,True,0.07111626770595438,0.009769466878812411,0.12625145044371267,0.029835558669782512,68,4,2000,42
W-corr,alpha_0.75,20,pearson_ic,10,False,0.036040178798245504,-0.025645633016165566,0.10133547842041692,0.032864928657496004,65,2,2000,42
W-corr,alpha_0.75,20,spearman_ic,10,False,0.049806872226060776,-0.02625764523199198,0.12684254380988047,0.04005032198222332,65,2,2000,42
W-corr,alpha_0.75,20,pearson_ic,40,False,0.036040178798245504,-0.02754036695226796,0.10146859784218859,0.03372253854724917,65,8,2000,42
W-corr,alpha_0.75,20,spearman_ic,40,False,0.049806872226060776,-0.03762713318173664,0.14091561448687706,0.045694800849876004,65,8,2000,42
W-corr,alpha_0.75,20,pearson_ic,5,True,0.036040178798245504,-0.02408853106794914,0.09187089155802745,0.029769593278176028,65,1,2000,42
W-corr,alpha_0.75,20,spearman_ic,5,True,0.049806872226060776,-0.019700414995702888,0.1154314351617575,0.03511887025523607,65,1,2000,42
W-corr,alpha_0.75,20,pearson_ic,20,True,0.036040178798245504,-0.03054281552493625,0.10215740646103977,0.034202158742187516,65,4,2000,42
W-corr,alpha_0.75,20,spearman_ic,20,True,0.049806872226060776,-0.03500833681807552,0.13552794036897933,0.043627968059011236,65,4,2000,42
W-corr,b0_alpha_0.40,5,pearson_ic,10,False,0.03637803233085918,-0.005397469808166979,0.08084498167878043,0.02231822091199575,68,2,2000,42
W-corr,b0_alpha_0.40,5,spearman_ic,10,False,0.04356078094101575,-0.0019665299773311364,0.09426174956994589,0.025174651820588433,68,2,2000,42
W-corr,b0_alpha_0.40,5,pearson_ic,40,False,0.03637803233085918,-0.0013245391323378304,0.07394096571767321,0.019187651333773648,68,8,2000,42
W-corr,b0_alpha_0.40,5,spearman_ic,40,False,0.04356078094101575,0.007078441254765794,0.07944905348381501,0.018758448649445012,68,8,2000,42
