network,variant,horizon,cost_bps,metric,n_periods,n_periods_excluded,mean_period_return,std_period_return,mean_turnover,point_mean,ci_low,ci_high,bootstrap_std,n_observations,block_length_signal_dates,reps,seed
W-corr,alpha_0.20,5,15.0,gross_return,339,5,0.0046713194232376855,0.0343661209504981,0.515339233038348,0.0046713194232376855,-0.0001808013450821841,0.009776448887255724,0.0025665000652795892,339,10,2000,42
W-corr,alpha_0.20,5,15.0,net_return,339,5,0.003125301724122641,0.03438848725800141,0.515339233038348,0.003125301724122641,-0.0017738432668627953,0.008252300929622267,0.002575921136805328,339,10,2000,42
W-corr,alpha_0.20,20,0.0,gross_return,324,20,0.006404333723203125,0.07019584102886915,0.513425925925926,0.006404333723203125,-0.007940302281674043,0.02025812230216952,0.007219067766333292,324,10,2000,42
W-corr,alpha_0.20,20,0.0,net_return,324,20,0.006404333723203125,0.07019584102886915,0.513425925925926,0.006404333723203125,-0.007940302281674043,0.02025812230216952,0.007219067766333292,324,10,2000,42
W-corr,alpha_0.20,20,15.0,gross_return,324,20,0.006404333723203125,0.07019584102886915,0.513425925925926,0.006404333723203125,-0.007940302281674043,0.02025812230216952,0.007219067766333292,324,10,2000,42
W-corr,alpha_0.20,20,15.0,net_return,324,20,0.0048640559454253465,0.0701478346924969,0.513425925925926,0.0048640559454253465,-0.009432217054401316,0.018636027731963767,0.007206131818564667,324,10,2000,42
W-corr,alpha_0.60,5,0.0,gross_return,339,5,0.00663808370747523,0.03977056762404785,0.5065634218289086,0.00663808370747523,0.0004965984375868935,0.013125632950271814,0.003167450775966977,339,10,2000,42
W-corr,alpha_0.60,5,0.0,net_return,339,5,0.00663808370747523,0.03977056762404785,0.5065634218289086,0.00663808370747523,0.0004965984375868935,0.013125632950271814,0.003167450775966977,339,10,2000,42
W-corr,alpha_0.60,5,15.0,gross_return,339,5,0.00663808370747523,0.03977056762404785,0.5065634218289086,0.00663808370747523,0.0004965984375868935,0.013125632950271814,0.003167450775966977,339,10,2000,42
W-corr,alpha_0.60,5,15.0,net_return,339,5,0.0051183934419885046,0.039796344043591426,0.5065634218289086,0.0051183934419885046,-0.0009938482009070875,0.01159967157815789,0.0031782448090288576,339,10,2000,42
W-corr,alpha_0.60,20,0.0,gross_return,324,20,0.00856379849390087,0.08161286820901383,0.5041666666666668,0.00856379849390087,-0.008606395404864594,0.02473436031780998,0.00848992226638018,324,10,2000,42
W-corr,alpha_0.60,20,0.0,net_return,324,20,0.00856379849390087,0.08161286820901383,0.5041666666666668,0.00856379849390087,-0.008606395404864594,0.02473436031780998,0.00848992226638018,324,10,2000,42
W-corr,alpha_0.60,20,15.0,gross_return,324,20,0.00856379849390087,0.08161286820901383,0.5041666666666668,0.00856379849390087,-0.008606395404864594,0.02473436031780998,0.00848992226638018,324,10,2000,42
W-corr,alpha_0.60,20,15.0,net_return,324,20,0.007051298493900872,0.08157550944155158,0.5041666666666668,0.007051298493900872,-0.010153737714737886,0.023255011384722527,0.008476760099733516,324,10,2000,42
W-corr,alpha_0.75,5,0.0,gross_return,339,5,0.0072053711504134095,0.04296684632319419,0.4988200589970501,0.0072053711504134095,0.0005334136414955118,0.01459110434800729,0.003486482209234087,339,10,2000,42
W-corr,alpha_0.75,5,0.0,net_return,339,5,0.0072053711504134095,0.04296684632319419,0.4988200589970501,0.0072053711504134095,0.0005334136414955118,0.01459110434800729,0.003486482209234087,339,10,2000,42
W-corr,alpha_0.75,5,15.0,gross_return,339,5,0.0072053711504134095,0.04296684632319419,0.4988200589970501,0.0072053711504134095,0.0005334136414955118,0.01459110434800729,0.003486482209234087,339,10,2000,42
W-corr,alpha_0.75,5,15.0,net_return,339,5,0.005708910973422257,0.04298499645204272,0.4988200589970501,0.005708910973422257,-0.0009979805049533407,0.013152336043409379,0.0034993741496488887,339,10,2000,42
W-corr,alpha_0.75,20,0.0,gross_return,324,20,0.01084646886965616,0.08931234988449577,0.49722222222222223,0.01084646886965616,-0.00775372655663634,0.02885005427821156,0.009399672938626716,324,10,2000,42
W-corr,alpha_0.75,20,0.0,net_return,324,20,0.01084646886965616,0.08931234988449577,0.49722222222222223,0.01084646886965616,-0.00775372655663634,0.02885005427821156,0.009399672938626716,324,10,2000,42
W-corr,alpha_0.75,20,15.0,gross_return,324,20,0.01084646886965616,0.08931234988449577,0.49722222222222223,0.01084646886965616,-0.00775372655663634,0.02885005427821156,0.009399672938626716,324,10,2000,42
