network,variant,horizon,metric,block_trading_days,is_sensitivity,point_mean,ci_low,ci_high,bootstrap_std,n_observations,block_length_signal_dates,reps,seed
W-corr,alpha_0.05,5,pearson_ic,10,False,0.026042991934635554,-0.0021280333409923993,0.05459263266130371,0.014543135787916894,339,10,2000,42
W-corr,alpha_0.05,5,spearman_ic,10,False,0.004971098978096213,-0.026194579544954005,0.03827951320159795,0.016565894406537277,339,10,2000,42
W-corr,alpha_0.05,5,pearson_ic,40,False,0.026042991934635554,0.0038153381567673198,0.04685359882928158,0.011036472953027966,339,40,2000,42
W-corr,alpha_0.05,5,spearman_ic,40,False,0.004971098978096213,-0.01850336292859461,0.02787358744653105,0.011762665731767546,339,40,2000,42
W-corr,alpha_0.05,5,pearson_ic,5,True,0.026042991934635554,-0.004002347124704296,0.055259981327362984,0.015194163588463901,339,5,2000,42
W-corr,alpha_0.05,5,spearman_ic,5,True,0.004971098978096213,-0.025459057957357943,0.036004273609638225,0.015973399484010286,339,5,2000,42
W-corr,alpha_0.05,5,pearson_ic,20,True,0.026042991934635554,0.0028370451249729147,0.04936166564220052,0.012228111018145449,339,20,2000,42
W-corr,alpha_0.05,5,spearman_ic,20,True,0.004971098978096213,-0.024545168984618157,0.03501849126881016,0.01514875384801709,339,20,2000,42
W-corr,alpha_0.05,20,pearson_ic,10,False,0.0070750853722861,-0.0332346186694969,0.04553797968162474,0.01942640525148296,324,10,2000,42
W-corr,alpha_0.05,20,spearman_ic,10,False,0.002366583948501656,-0.04452531976629058,0.047383437488583945,0.02283519568286706,324,10,2000,42
W-corr,alpha_0.05,20,pearson_ic,40,False,0.0070750853722861,-0.03025667599032537,0.04554611786726435,0.01915909640017527,324,40,2000,42
W-corr,alpha_0.05,20,spearman_ic,40,False,0.002366583948501656,-0.04561789725716174,0.04893146418340251,0.024443722272741733,324,40,2000,42
W-corr,alpha_0.05,20,pearson_ic,5,True,0.0070750853722861,-0.025007988049242424,0.039720026715029805,0.016391991669054008,324,5,2000,42
W-corr,alpha_0.05,20,spearman_ic,5,True,0.002366583948501656,-0.03400942450853425,0.039061769169901006,0.018722585053904738,324,5,2000,42
W-corr,alpha_0.05,20,pearson_ic,20,True,0.0070750853722861,-0.03645440680030466,0.04776710750647472,0.02134956869632512,324,20,2000,42
W-corr,alpha_0.05,20,spearman_ic,20,True,0.002366583948501656,-0.04821056306256181,0.05017944959073249,0.025546198451964472,324,20,2000,42
W-corr,alpha_0.20,5,pearson_ic,10,False,0.028264179297061393,-0.0005772578914375247,0.05825724939771567,0.015145978360354187,339,10,2000,42
W-corr,alpha_0.20,5,spearman_ic,10,False,0.006893347745981642,-0.025554528339270674,0.04261656116637622,0.017382520687777698,339,10,2000,42
W-corr,alpha_0.20,5,pearson_ic,40,False,0.028264179297061393,0.005175282197607572,0.05043041166523102,0.011491892709119884,339,40,2000,42
W-corr,alpha_0.20,5,spearman_ic,40,False,0.006893347745981642,-0.017842299560543284,0.031027538713971785,0.012475479334667805,339,40,2000,42
W-corr,alpha_0.20,5,pearson_ic,5,True,0.028264179297061393,-0.0028330107368493697,0.058309550728602805,0.01576012865833055,339,5,2000,42
W-corr,alpha_0.20,5,spearman_ic,5,True,0.006893347745981642,-0.024941841531080897,0.03935323212954725,0.01672989430752367,339,5,2000,42
W-corr,alpha_0.20,5,pearson_ic,20,True,0.028264179297061393,0.003931363096142724,0.05292598048494425,0.012850283053007134,339,20,2000,42
W-corr,alpha_0.20,5,spearman_ic,20,True,0.006893347745981642,-0.023967123903399466,0.03801616078767141,0.01598476170204347,339,20,2000,42
W-corr,alpha_0.20,20,pearson_ic,10,False,0.008845392485491725,-0.03347076579696244,0.0493132832691788,0.02045058747214095,324,10,2000,42
W-corr,alpha_0.20,20,spearman_ic,10,False,0.003823245604823575,-0.044393465544267506,0.051376836882098716,0.023932009438881494,324,10,2000,42
W-corr,alpha_0.20,20,pearson_ic,40,False,0.008845392485491725,-0.03141450010129916,0.04935298837057197,0.020461041161456424,324,40,2000,42
W-corr,alpha_0.20,20,spearman_ic,40,False,0.003823245604823575,-0.0473531424531969,0.05358693832612612,0.026038481046783312,324,40,2000,42
