date,PC05,PC05_z,pca_version
2026-03-20,0.005482952977307296,0.0056843390170727148,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-03-23,0.44540590406844799,0.46176543359201633,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-03-24,-0.77967662616853206,-0.80831374720382132,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-03-25,-1.176357352237863,-1.2195643520966817,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-03-26,-0.20170461985660146,-0.20911312668923043,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-03-27,-0.93131120365089282,-0.96551778464272398,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-03-30,-0.79544143213985241,-0.82465758638140452,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-03-31,-0.4752722328250279,-0.49272873722609822,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-04-01,-0.70216371297319369,-0.72795382461706259,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-04-02,-1.4293678667133498,-1.481867812497508,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-04-03,-0.75531366901346142,-0.78305595117656868,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-04-07,0.14905695705096636,0.1545317423362412,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-04-08,-1.8100847310708614,-1.8765682112574285,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-04-09,0.24497944759361245,0.25397741656745709,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-04-10,-0.92954004271405355,-0.96368156987661902,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-04-13,-1.2085014689132909,-1.2528891056270712,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-04-14,0.11454332375072031,0.1187504410554328,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-04-15,-0.39091131992308081,-0.40526929142944007,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-04-16,-1.1330284387919163,-1.1746439899692775,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-04-17,-0.44982334959857045,-0.46634512962198388,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-04-20,-1.4050873707857765,-1.4566955064561806,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-04-21,-0.27577726196523861,-0.28590641880361778,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-04-22,0.34644430711856361,0.35916902814001489,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-04-23,0.72360496323478662,0.75018260096098299,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-04-24,0.97265570488993969,1.0083808481246128,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-04-27,0.4272819771302781,0.44297582414914749,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
